d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,d28
0.110575937960184,0.103545126989751,0.101448165361657,0.0995932951097585,0.105626179640644,0.10525523758819,0.101223932628064,0.097977038088323,0.0965485887455965,0.101991607642103,0.0993355234852098,0.0885937856368279,0.0899908739417404,0.0834586239026099,0.0848605087868074,0.0799968453110516,0.0779895094043664,0.0821944689243168,0.0893522747159363,0.0834296687549547,0.0793336316948271,0.0787998601945644,0.0790081254859465,0.0722847938857407,0.0686475489376067,0.0638602917318501,0.0643681928910715,0.0659853589654509
0.114926734968777,0.112893399727591,0.105618851467876,0.0970605182101138,0.0928891642176292,0.093877492491455,0.0903560281805393,0.0994043492244427,0.0985042016558863,0.0941283188336132,0.0930137609440437,0.0923927722829606,0.0840371231287438,0.0864393578936881,0.0862572964632535,0.0810051407163692,0.0837284905307719,0.0782432305144085,0.0778728893452981,0.0795303850890302,0.0803889163134498,0.0777047303518071,0.0792159960142259,0.0748109579279297,0.0721920179699553,0.0697407395787797,0.0768286407872431,0.0697178278434736
0.110282299781415,0.107242883243502,0.106675473408138,0.104029277550661,0.0969126668692728,0.0943801290657093,0.099007492249457,0.106970764314966,0.104058300650311,0.0943452719981477,0.0910867410961508,0.0889964323217499,0.0902342713105924,0.0888776075741255,0.0860564944451455,0.0832206627276299,0.0767249625909236,0.0743975542094253,0.0746352605198739,0.0701961263394033,0.0786570872888491,0.0821396629953041,0.0809990873639074,0.0734867340999688,0.0729853377830222,0.0733428570574814,0.0727839472109426,0.0674495047048721
0.103069090016226,0.101819278264268,0.100460206699748,0.101497608189314,0.0976999779985038,0.105353146872558,0.101281179056037,0.100543046372148,0.0980656059338883,0.0966443597386292,0.099866092072768,0.0979143586499017,0.0871174022206082,0.0850583800639296,0.0936183411631582,0.0907147300258782,0.0905304077104793,0.0851262650369936,0.0850657871504202,0.083748449469116,0.0772645696074299,0.070748516997705,0.068345410438769,0.0689869062094442,0.0661605376577189,0.0669985018671925,0.0691972090737349,0.0647606817312612
0.110575937960184,0.10408543671162,0.111374893221335,0.108906799863517,0.103276102481151,0.0980972541234557,0.103371571594105,0.10037438869791,0.0923294325287125,0.0958370516533422,0.0929322007282836,0.0900813233067212,0.0827356555405728,0.0798804805414242,0.0778606909465926,0.0816694596878538,0.0800780033999322,0.0744111950903105,0.0767292023311783,0.0788338172211045,0.0762775284039052,0.0780342947775448,0.0771133432423057,0.0712189556098608,0.0702007524394979,0.0776683807669205,0.073455103308118,0.0729659709007939
0.111626662830271,0.109962545684635,0.109368784288747,0.100605597803191,0.104135610592168,0.101218833285452,0.0986140090154538,0.0925926108165746,0.100173615884314,0.0974589127290578,0.0928365834743936,0.0900252466929915,0.0980333271487051,0.0865930050295795,0.0871448622933368,0.0844588868420004,0.0886410948979681,0.0816948842241675,0.0764464904434623,0.0713079011656155,0.0707403253417453,0.0708823999666905,0.0722552757764234,0.068721836295476,0.0682478268072066,0.0708439526225714,0.0714494943284668,0.0711400866392231
0.110282299781415,0.102433422460635,0.103790094082771,0.0959208318480129,0.096180883282275,0.0989641040925124,0.0961793144015213,0.0910850387783342,0.095700521194166,0.0968941934491228,0.101551300109924,0.0989087975532158,0.0999469149144082,0.0877393941346429,0.0953213160413764,0.0886313142481858,0.0861524494906481,0.0853707449922459,0.0799997938302971,0.0808177796628368,0.0756006918778076,0.0758348124171381,0.0710918847944321,0.0711513660944733,0.0701607279815179,0.0685512229940976,0.0679404323572071,0.0642991993308567
0.116585360014326,0.110935541703735,0.110665459384226,0.101343718673195,0.0962710660084266,0.102896854730692,0.0955644543643748,0.0973110286859459,0.0963995497906409,0.096651838684797,0.0911448832215832,0.0840001525846861,0.0941818749618283,0.0912038060672428,0.0908972742660904,0.0891134243051748,0.0818561562150339,0.080212565509854,0.0763268965238868,0.0711602735479274,0.0717274785770146,0.0760802322775254,0.076541156344566,0.075688066719786,0.0722816479372556,0.0697662683305866,0.0682256857829493,0.0674385120775076
0.103657469422009,0.111797596295256,0.10120524130539,0.103431012186267,0.103511186562115,0.103988878378576,0.110758044655105,0.104685106408576,0.0947659231713642,0.0918804676331618,0.0895452553755913,0.0919162833641026,0.0884606606533806,0.0862624560171233,0.0909656972600447,0.0872859760027297,0.0839635635744117,0.0765185781857467,0.0780138511022641,0.0787416125882076,0.0750987884003233,0.0766571487156517,0.074779287301147,0.0699822454777397,0.0734020631872767,0.0733408223232939,0.0682578400972536,0.0644811230092167
0.105418592443508,0.0982207501467132,0.10399314787587,0.112831608916199,0.102502166370873,0.102784211449045,0.0956070583860204,0.0964410648660196,0.0941279333284466,0.0957506292966645,0.0884905937028309,0.0912729016664815,0.0880849284899734,0.0831896949183272,0.090472215356673,0.0838752093300032,0.0825436854155667,0.0832115179572662,0.0798671136535547,0.0773375272624627,0.0774161530524181,0.0767091600558512,0.0743456977574893,0.0728926823304022,0.0738113171372024,0.0667528881151123,0.0685928690326576,0.0726283766659784
