,0,1,2,3
0,6898372.332923246,94836.64143409528,6100.940311850206,690.0853307181089
1,6901001.582890419,84884.93057417739,12801.784963355301,1311.7015719758997
2,6883008.707755428,94521.04166280323,20549.36608228483,1920.8844995054155
3,6892735.704925343,77776.94042175083,27172.821967372416,2314.532685509438
4,6887936.201134833,75688.03394006574,33762.94790546051,2612.817019664996
5,6864630.23279483,89833.947227748,42504.01794357415,3031.8020338123897
6,6859177.066199322,87337.2102690533,50163.081696527464,3322.6418351323036
7,6856141.057796407,82854.63157676767,57512.00637332152,3492.304253477561
8,6845373.379573988,85837.75433654108,65113.10692873709,3675.7591607474164
9,6848345.946965105,75573.74112597217,72372.84255994436,3707.4693489955002
10,6845831.796104264,70761.09804067799,79722.67567512093,3684.4301799479967
11,6837633.312681349,72265.69983985077,86379.37830351542,3721.6091752624125
12,6831823.130358232,71707.65514523078,92732.40548563474,3736.8090108563974
13,6825301.051696719,71501.0484200422,99430.9190571652,3766.980826101914
14,6818077.377692573,71560.85024950649,106573.91547662465,3787.856581320089
15,6813714.264534001,69610.59920112205,112909.37847237565,3765.757792541777
16,6806611.4121147115,69766.67314286764,119838.56265100391,3783.3520913832394
17,6807815.276044944,62789.26241446204,125725.36236261077,3670.0991779904393
18,6804514.067593546,60623.343953624,131259.89736316717,3602.691089654598
19,6790090.27513578,67321.71385831904,138971.62987548817,3616.3811304168253
20,6790060.444955282,62839.15369478277,143512.48060620576,3587.920743708256
21,6793224.449651321,56426.5858146265,146867.36141530707,3481.6031187590756
22,6785058.810946954,60508.81766955665,150966.1843449354,3466.1870385379366
23,6779319.590488039,61441.753036203016,155774.82869357878,3463.8277821773777
24,6783138.240365672,53048.0649810564,160456.42331857563,3357.271334683162
25,6779585.246121053,51490.81801029304,165646.51081917208,3277.425049483629
26,6775529.06050038,51355.9736503526,169933.38384510577,3181.5820041660263
27,6775528.139957014,46558.08996381307,174840.37468786462,3073.395391313121
28,6770928.804931393,47587.658538561474,178484.1768860297,2999.35964399711
29,6768578.133296348,45489.76912319928,183032.7968453288,2899.3007350962725
30,6764486.515386479,46599.294827001366,186070.90260128773,2843.287185216896
31,6759527.088437641,45902.84617340318,191787.40248548135,2782.6629034818134
32,6757764.538058097,43437.65702669949,196086.15319890456,2711.6517162925243
33,6755098.610784046,43686.97912622931,198546.7893720313,2667.6207176925573
34,6749007.673917574,46707.83756965265,201613.01590140676,2671.472611377042
35,6751246.315184557,41630.55102834538,204541.5537311993,2581.5800559090203
36,6749164.071299769,40834.986876089,207474.76008239403,2526.1817417341763
37,6743266.784306898,41457.29079905387,212795.98785124166,2479.937042765528
38,6740813.436266834,40095.880287987224,216650.69112771167,2439.9923174370183
39,6740775.416788446,37105.8583072853,219762.31698246283,2356.4079217883896
40,6733066.172231314,42004.67533878344,222552.6642200852,2376.4882097991813
41,6727905.020358954,42110.40246152609,227620.63780256105,2363.939376925793
42,6725399.71265739,39895.22779388734,232352.50621793262,2352.5533308162753
43,6724287.804249209,38947.001727054754,234445.28005375862,2319.91396999175
44,6721555.768750825,40512.5420813502,235625.4207672939,2306.2684004801235
