,0,1,2,3
<<<<<<< HEAD
0,9999734.301501649,241.94642838843632,22.38795878289369,1.3641111686100607
1,9999795.302825727,171.60866679115455,31.267639325137395,1.8208681466418937
2,9999801.51032017,154.52688213619717,41.642525390541294,2.320272297132925
3,9999793.807363681,150.19943509561864,53.157228102708984,2.835973122007141
4,9999780.431531971,150.63239910827377,65.58266852729831,3.353400393308726
5,9999762.37608905,154.51974251532096,79.21033701871369,3.8938313999836733
6,9999747.497418627,156.1372898771687,92.01665232231261,4.348639167048283
7,9999727.219267782,161.59101934583876,106.34506000338563,4.844652867776222
8,9999716.29104979,160.04871771078214,118.46376063762835,5.196471859587047
9,9999696.660889797,164.66901227561212,133.03291545613055,5.637182460582326
10,9999689.128886921,161.44383411341536,143.5570451104325,5.8702338577837185
11,9999673.41352922,163.39827198961774,156.98161854241158,6.20658024646232
12,9999625.410567652,186.3010211510004,181.2868090001959,7.001602181085853
13,9999566.222375091,215.72092917868557,210.08890882647304,7.967786900939063
14,9999522.023305504,234.74548174729458,234.53778456542227,8.693428184702938
15,9999536.517741537,216.45665152023676,238.52319004299002,8.502416915718438
16,9999550.20351163,199.40597301332264,242.09122168402357,8.29929367806752
17,9999562.408125354,184.16280334574057,245.34423971528082,8.084831573340072
18,9999555.017920032,180.69538671519916,256.1092821542726,8.177411096443686
19,9999512.982556077,197.05254488918808,281.14627957610674,8.818619465198765
20,9999528.636418454,180.9974717511247,281.87194971076724,8.494160083342994
21,9999410.011376727,242.26026961235615,337.4021599851516,10.326193675092007
22,9999403.297274288,237.91886196420938,348.4130488640772,10.370814882060785
23,9999385.257658489,240.33898765346862,363.7851960399196,10.618157812990669
24,9999370.566226102,240.97713286512496,377.67389558827,10.782745435053299
25,9999363.580072444,236.34952812076617,389.2526844094555,10.81771502807242
26,9999355.581558637,233.22510385225942,400.3143505956525,10.878986910358297
27,9999238.175067049,292.3624395097622,456.773475755877,12.689017694319146
28,9999194.862336986,308.45942965015917,483.3935038725602,13.28472950532294
29,9999072.390816731,372.7276790330088,539.7963276625632,15.085176579856391
30,9999043.21556162,379.1927072181297,562.0666569122066,15.525074250367693
31,9999047.846999666,364.7311057053136,572.0030406292095,15.418853993873308
32,9999021.887912802,367.66328700342456,594.6894389421925,15.759361264584912
33,9999024.933505371,353.3256615760216,606.1242026608822,15.616630400528091
34,9999023.73784286,342.1450386583981,618.5985860937053,15.518532370385199
35,9998987.62324553,352.0396697023073,644.3400604631892,15.997024304872323
36,9998831.63049352,433.7821685024827,716.2113446670164,18.37599329844558
37,9998760.349474333,461.75248914440095,758.5150935445122,19.382942973825884
38,9998604.361906195,542.7735458884649,831.0710001000023,21.793547829329185
39,9998371.141744811,665.9545454153334,937.4821024475102,25.421607333248797
40,9998336.804426813,667.5037352382888,969.8477708347792,25.844067103068475
41,9998110.207807235,784.0961606799467,1076.3724244438254,29.323607631566166
42,9998122.973787157,758.952297816151,1088.9721650489832,29.101749992489253
43,9997997.946019363,816.4355312305931,1154.5930630378743,31.025386374510557
44,9998063.317305662,750.5857899838949,1156.0386857740593,30.05821858631338
45,9998097.183833284,702.333475662524,1170.9208328085347,29.561858236499106
