,0,1,2,3
0,6999369.039571071,573.1767829766155,52.15575259708379,5.627893355525057
1,6999713.246293882,239.62561279356112,42.74583944425991,4.382253880498415
2,6999668.794791365,257.5023635726149,66.99931551306238,6.703529549786195
3,6999812.603556695,136.36306721320872,46.430650619992804,4.602725472165437
4,6999591.341534052,284.912416291876,112.59763398280015,11.14841567308364
5,6999788.917510351,136.03191681915632,68.53690521168129,6.513667617359526
6,6999780.933309099,128.08813107203255,83.5166247688844,7.4619350599942305
7,6999751.6919505345,145.03104563450128,95.22262976522921,8.054374066001024
8,6999407.867061594,358.83948873476425,213.68597459530633,19.607475076445322
9,6999720.129574775,150.17855176476192,119.62691824584984,10.064955214082511
10,6999570.400429873,200.12808263344428,212.67103920308787,16.800448290285875
11,6999654.164776169,194.13050054933274,140.007688240269,11.69703504182365
12,6999300.943224765,444.9800269338031,233.33401258023503,20.742735720720088
13,6999489.828790832,268.9730557397432,223.0708364364038,18.127316991796455
14,6999438.515993727,296.4642320616217,245.24969786450404,19.770076345509185
15,6998995.8500185665,606.869434410817,366.54112829398264,30.739418728425477
16,6999519.095864454,219.16857307878334,244.0024386911205,17.7331237762858
17,6999313.422062925,335.68953310611784,326.2153397801072,24.673064189102412
18,6999455.252019126,245.25070453880454,279.661040029265,19.836236306478003
19,6999446.518783465,240.69780071158388,291.5703897467191,21.213026077332955
20,6999410.727812418,253.94003121973043,312.82119520015823,22.51096116219555
21,6999347.552496767,196.0409421643667,431.8568500782336,24.54971099142433
22,6999321.214313614,294.6165412435835,360.1308794829885,24.038265658452257
23,6999096.979202653,425.98008330223604,446.1995581769162,30.84115586782428
24,6998453.224864125,704.5916953160119,787.5920018598695,54.59143869900475
25,6998932.262598911,384.8386571831746,642.7373254679904,40.16141843798531
26,6998681.164959184,604.3517500663578,668.2382724106944,46.245018338729025
27,6998764.260335182,562.4691892301886,630.2516797670971,43.01879582069681
28,6998697.660711765,584.0673187950487,672.5786049803316,45.69336445865298
29,6998294.154905259,769.18986235573,880.4498088401654,56.205423545885544
30,6998146.404145154,876.1977855301991,918.9706100950789,58.42745922137797
31,6996621.775287045,1982.4087526545832,1304.5123835058096,91.30357679532321
32,6996629.408940247,1950.7169129836436,1325.286811722963,94.5873350466196
33,6997103.750258471,1549.781902428903,1262.9777660100217,83.49007309018376
34,6995851.2236707555,2380.570577817144,1645.7066076667147,122.49914376026707
35,6995334.59609428,2693.451739711532,1838.7302671624288,133.22189884626908
36,6995993.353319915,2349.7001019708505,1542.00848493798,114.93809317637786
37,6994645.954958242,2943.8148325550087,2240.119744637218,170.11046456482416
38,6995151.821525983,2362.124613920133,2317.7764221121947,168.27743798464738
39,6994831.621497154,2607.9810616868826,2386.1085203230846,174.28892083466602
40,6994720.921039454,2794.57587259594,2317.0380004774684,167.46508747377504
41,6991873.998477229,4474.764141760843,3405.5761483732904,245.66123263539927
42,6992031.06363367,4542.995542099033,3170.8842241154775,255.05660011531188
43,6991689.97322887,4264.401568870451,3784.427189661195,261.19801259854194
44,6990617.2920368835,5194.227666692938,3911.162049865622,277.31824655660427
45,6989352.557618372,5550.429789650476,4761.294814689103,335.71777728857177
46,6989675.444138117,5413.538008802691,4578.081023297387,332.9368297826637
47,6987952.05566394,6037.102312501163,5619.34296066322,391.4990628958237
48,6986405.575863441,7469.051499457307,5710.892900092619,414.47973700861246
49,6986223.500757917,7160.883245928178,6172.186791475568,443.4292046792205
50,6985074.08495262,7598.956371018244,6837.686039704148,489.2726366575243
51,6982318.801640307,9404.38893903766,7723.268178597977,553.5412420582751
52,6980052.49416295,9870.035787732739,9427.024645579166,650.4454037375341
53,6978067.221634203,10663.50809229154,10539.01452799471,730.2557455108895
54,6974469.672453296,12908.369139263194,11805.202529263122,816.7558781776016
55,6976172.745334325,11693.128377025461,11359.546202277,774.5800863722161
56,6974105.39150916,12305.218685264666,12752.287487283345,837.1023182912579
57,6970300.317534879,15144.823074771177,13611.25719557958,943.6021947711388
58,6967997.056040377,15292.718964413949,15687.952988163077,1022.2720070454131
59,6971906.578764541,12091.532698817873,14970.18053264809,1031.7080039925554
60,6969544.729401191,12845.145280133796,16463.923737539797,1146.2015811361784
61,6971331.212648411,11024.988444602983,16596.261292979245,1047.5376140065123
62,6965924.826085473,14827.026517050326,18067.201322325553,1180.9460751511356
63,6966077.344320856,12723.396458548907,19934.266489581947,1264.9927310136425
64,6964868.259805639,14531.856607849726,19376.40613948444,1223.477447027053
65,6962100.42285049,14373.937133140851,22177.313445201664,1348.3265711682445
66,6969661.439258958,9428.471546793959,19707.503913062388,1202.5852811853747
67,6965638.861912002,11362.468716932606,21806.88819962937,1191.7811714372922
68,6968099.58033987,8322.735509422406,22308.51277038454,1269.1713803232528
69,6965069.104780918,10093.591986956386,23491.547490021756,1345.7557421042147
70,6965381.9239191655,8848.610810952248,24405.578286801534,1363.8869830813403
71,6964159.950285009,10014.489039202637,24481.650837245805,1343.9098385420773
72,6967057.015083509,7580.198309742636,24142.75438615882,1220.0322205901903
73,6966805.9527345365,6968.972290235552,24978.8374255287,1246.237549698348
74,6963047.251633592,7688.136736074264,27897.112025302846,1367.4996050313848
75,6967234.307429801,6302.1919011429445,25243.83766240835,1219.6630066492426
76,6964121.84032672,5948.923851294121,28683.778067645937,1245.4577543400405
77,6963018.9581464,7236.625225343808,28398.1404586692,1346.2761695870709
78,6963943.632575023,6864.354332801187,27949.72456362958,1242.288528545506
79,6959168.436823822,10584.738532455453,28889.68685501831,1357.1377887045
80,6959844.303901826,8599.317496049363,30266.634082919736,1289.744519204578
81,6960374.246312255,9208.365090778696,29186.961195055508,1230.4274019100847
82,6959877.8094445495,8229.101325764605,30642.17146106738,1250.917768619152
83,6960203.57982024,8210.562422038074,30360.9975268003,1224.8602309211665
84,6957869.9723397065,8978.600220099259,31880.68396500682,1270.7434751881394
85,6956617.061692671,10470.649070404144,31601.037939890943,1311.2512970331243
86,6956817.511857912,10507.583571472656,31372.277446140513,1302.6271244754687
87,6955785.257293832,9955.191288610371,32982.4295754775,1277.121842080506
88,6953526.02950164,10463.055956250142,34681.91844533697,1328.9960967723391
89,6956711.650281257,8461.716281819428,33622.44730139805,1204.1861355255362
90,6955940.91926095,10206.459092127454,32510.702314159334,1341.9193327634605
91,6960640.052617408,6890.851486369713,31273.158230802794,1195.9376654189907
92,6956585.96708967,5471.232810709611,36701.29551814913,1241.5045814707003
93,6959778.347752016,5225.045733303876,33875.92502688763,1120.681487792078
94,6957933.128702904,5780.687682882651,35018.44710367064,1267.7365105422728
95,6960612.55553526,4043.7594511499933,34266.748630349895,1076.9363832408023
96,6960066.864955503,3938.7243264074414,34883.393188469876,1111.0175296192226
97,6960799.640185398,3374.2744638129325,34774.060912408255,1052.0244383811948
98,6960607.193688918,3133.0122484892727,35251.364547590194,1008.429515002566
99,6960521.04552976,3091.731672432617,35397.45724321225,989.7655545938552
