,Unnamed: 0,previous_day_admission_influenza_confirmed
1338,72267,7.0
1339,62816,3.0
1340,64688,6.0
1341,62579,1.0
1342,69867,3.0
1343,67906,3.0
1344,72250,3.0
1345,61474,6.0
1346,63267,1.0
1347,67044,1.0
1348,63787,4.0
1349,67663,9.0
1350,73874,2.0
1351,73497,4.0
1352,72021,4.0
1353,61712,5.0
1354,67313,5.0
1355,72319,5.0
1356,71112,7.0
1357,70613,7.0
1358,65919,6.0
1359,65592,6.0
1360,73767,10.0
1361,70733,10.0
1362,70541,8.0
1363,70995,7.0
1364,66105,7.0
1365,62413,13.0
1366,64038,8.0
1367,63336,11.0
1368,67024,11.0
1369,72969,15.0
1370,71454,9.0
1371,71616,8.0
1372,66057,11.0
1373,61489,15.0
1374,73090,24.0
1375,71950,13.0
1376,63265,22.0
1377,66775,13.0
1378,66011,17.0
1379,72446,36.0
1380,70597,27.0
1381,70138,19.0
1382,71055,19.0
1383,66270,34.0
1384,72508,28.0
1385,64297,18.0
1386,60840,31.0
1387,67091,29.0
1388,68260,31.0
1389,72223,31.0
1390,71679,37.0
1391,66364,33.0
1392,68689,34.0
1393,71014,25.0
1394,73189,35.0
1395,65428,41.0
1396,61319,49.0
1397,66902,37.0
1398,73311,48.0
1399,71919,51.0
1400,63963,69.0
1401,73124,71.0
1402,63941,76.0
1403,70375,70.0
1404,63435,79.0
1405,62080,60.0
1406,64897,66.0
1407,67394,69.0
1408,62892,101.0
1409,72907,105.0
1410,65479,94.0
1411,67784,82.0
1412,70728,88.0
1413,74083,67.0
1414,66154,80.0
1415,62087,75.0
1416,70488,67.0
1417,61602,51.0
1418,70081,83.0
3972,31.0
1495,62553,25.0
0
