,date,state,previous_day_admission_influenza_confirmed
26964,2020-01-28,WV,
29333,2020-01-29,WV,
23752,2020-01-30,WV,
25978,2020-01-31,WV,
26445,2020-02-01,WV,
26801,2020-02-17,WV,
23293,2020-02-18,WV,
25810,2020-02-19,WV,
26729,2020-02-20,WV,
32713,2020-02-21,WV,
32388,2020-03-01,WV,
32993,2020-03-02,WV,
23453,2020-03-03,WV,
29020,2020-03-04,WV,
33933,2020-03-05,WV,
28056,2020-03-06,WV,
27560,2020-03-07,WV,
26417,2020-03-08,WV,
25708,2020-03-09,WV,
31534,2020-03-10,WV,
31068,2020-03-11,WV,
30617,2020-03-12,WV,
26373,2020-03-13,WV,
25380,2020-03-14,WV,
25286,2020-03-15,WV,
24230,2020-03-16,WV,
33473,2020-03-17,WV,
28094,2020-03-18,WV,
31737,2020-03-19,WV,
27731,2020-03-20,WV,
33809,2020-03-21,WV,
28726,2020-03-22,WV,
26151,2020-03-23,WV,
23428,2020-03-24,WV,
33210,2020-03-25,WV,
28568,2020-03-26,WV,
27957,2020-03-27,WV,
31473,2020-03-28,WV,
32373,2020-03-29,WV,
24876,2020-03-30,WV,
33188,2020-03-31,WV,
27624,2020-04-01,WV,
32653,2020-04-02,WV,
33850,2020-04-03,WV,
26606,2020-04-04,WV,
26591,2020-04-05,WV,
29784,2020-04-06,WV,
30321,2020-04-07,WV,
26546,2020-04-08,WV,
29244,2020-04-09,WV,
31295,2020-04-10,WV,
27809,2020-04-11,WV,
29037,2020-04-12,WV,
30984,2020-04-13,WV,
33171,2020-04-14,WV,
28767,2020-04-15,WV,
24824,2020-04-16,WV,
32737,2020-04-17,WV,
28446,2020-04-18,WV,
30289,2020-04-19,WV,
25066,2020-04-20,WV,
33690,2020-04-21,WV,
29431,2020-04-22,WV,
26014,2020-04-23,WV,
15750,2020-04-24,WV,
22273,2020-04-25,WV,
20790,2020-04-26,WV,
22968,2020-04-27,WV,
15987,2020-04-28,WV,
21056,2020-04-29,WV,
22691,2020-04-30,WV,
16514,2020-05-01,WV,
13627,2020-05-02,WV,
15158,2020-05-03,WV,
20392,2020-05-04,WV,
22523,2020-05-05,WV,
22013,2020-05-06,WV,
15849,2020-05-07,WV,
15494,2020-05-08,WV,
20163,2020-05-09,WV,
17418,2020-05-10,WV,
14321,2020-05-11,WV,
15976,2020-05-12,WV,
19807,2020-05-13,WV,
19130,2020-05-14,WV,
16904,2020-05-15,WV,
19029,2020-05-16,WV,
16090,2020-05-17,WV,
20232,2020-05-18,WV,
16389,2020-05-19,WV,
16880,2020-05-20,WV,
18661,2020-05-21,WV,
16040,2020-05-22,WV,
22639,2020-05-23,WV,
17209,2020-05-24,WV,
16689,2020-05-25,WV,
18826,2020-05-26,WV,
20695,2020-05-27,WV,
18074,2020-05-28,WV,
17618,2020-05-29,WV,
14579,2020-05-30,WV,
17461,2020-05-31,WV,
18639,2020-06-01,WV,
17236,2020-06-02,WV,
14673,2020-06-03,WV,
14019,2020-06-04,WV,
14649,2020-06-05,WV,
20132,2020-06-06,WV,
14739,2020-06-07,WV,
20971,2020-06-08,WV,
17076,2020-06-09,WV,
22712,2020-06-10,WV,
17112,2020-06-11,WV,
14196,2020-06-12,WV,
18731,2020-06-13,WV,
14614,2020-06-14,WV,
14503,2020-06-15,WV,
14118,2020-06-16,WV,
21976,2020-06-17,WV,
21583,2020-06-18,WV,
22208,2020-06-19,WV,
13401,2020-06-20,WV,
14940,2020-06-21,WV,
18325,2020-06-22,WV,
19438,2020-06-23,WV,
13939,2020-06-24,WV,
21427,2020-06-25,WV,
22931,2020-06-26,WV,
16122,2020-06-27,WV,
14536,2020-06-28,WV,
21974,2020-06-29,WV,
19477,2020-06-30,WV,
22544,2020-07-01,WV,
19072,2020-07-02,WV,
22481,2020-07-03,WV,
18269,2020-07-04,WV,
21789,2020-07-05,WV,
16970,2020-07-06,WV,
16684,2020-07-07,WV,
13599,2020-07-08,WV,
18072,2020-07-09,WV,
20103,2020-07-10,WV,
19335,2020-07-11,WV,
13285,2020-07-12,WV,
20010,2020-07-13,WV,
21972,2020-07-14,WV,
17120,2020-07-15,WV,
18241,2020-07-16,WV,
15917,2020-07-17,WV,
16379,2020-07-18,WV,
19337,2020-07-19,WV,
21270,2020-07-20,WV,
15230,2020-07-21,WV,
22766,2020-07-22,WV,
14234,2020-07-23,WV,
15760,2020-07-24,WV,
18386,2020-07-25,WV,
21411,2020-07-26,WV,
20569,2020-07-27,WV,
15823,2020-07-28,WV,
13381,2020-07-29,WV,
14084,2020-07-30,WV,
14337,2020-07-31,WV,
17186,2020-08-01,WV,
145,2020-08-02,WV,
17726,2020-08-03,WV,
21815,2020-08-04,WV,
20944,2020-08-05,WV,
18569,2020-08-06,WV,
15081,2020-08-07,WV,
15650,2020-08-08,WV,
13828,2020-08-09,WV,
18777,2020-08-10,WV,
14028,2020-08-11,WV,
17141,2020-08-12,WV,
22080,2020-08-13,WV,
21417,2020-08-14,WV,
15056,2020-08-15,WV,
15597,2020-08-16,WV,
14948,2020-08-17,WV,
20173,2020-08-18,WV,
18564,2020-08-19,WV,
17454,2020-08-20,WV,
22277,2020-08-21,WV,
23169,2020-08-22,WV,
21151,2020-08-23,WV,
15893,2020-08-24,WV,
21138,2020-08-25,WV,
14532,2020-08-26,WV,
18267,2020-08-27,WV,
18306,2020-08-28,WV,
18419,2020-08-29,WV,
18545,2020-08-30,WV,
19190,2020-08-31,WV,
20810,2020-09-01,WV,
15970,2020-09-02,WV,
16996,2020-09-03,WV,
20784,2020-09-04,WV,
16808,2020-09-05,WV,
19508,2020-09-06,WV,
18355,2020-09-07,WV,
22223,2020-09-08,WV,
22063,2020-09-09,WV,
13302,2020-09-10,WV,
16831,2020-09-11,WV,
18227,2020-09-12,WV,
19993,2020-09-13,WV,
19548,2020-09-14,WV,
19576,2020-09-15,WV,
17182,2020-09-16,WV,
15223,2020-09-17,WV,
23060,2020-09-18,WV,
17439,2020-09-19,WV,
16757,2020-09-20,WV,
15936,2020-09-21,WV,
21968,2020-09-22,WV,
20368,2020-09-23,WV,
16490,2020-09-24,WV,
14222,2020-09-25,WV,
14242,2020-09-26,WV,
13422,2020-09-27,WV,
123,2020-09-28,WV,
14445,2020-09-29,WV,
16165,2020-09-30,WV,
21325,2020-10-01,WV,
18794,2020-10-02,WV,
13324,2020-10-03,WV,
20777,2020-10-04,WV,
13869,2020-10-05,WV,
20370,2020-10-06,WV,
15895,2020-10-07,WV,
18026,2020-10-08,WV,
22607,2020-10-09,WV,
15210,2020-10-10,WV,
22632,2020-10-11,WV,
14720,2020-10-12,WV,
14924,2020-10-13,WV,
22516,2020-10-14,WV,
23125,2020-10-15,WV,
19880,2020-10-16,WV,
17152,2020-10-17,WV,
19141,2020-10-18,WV,
19710,2020-10-19,WV,
21804,2020-10-20,WV,0.0
17500,2020-10-21,WV,0.0
14207,2020-10-22,WV,0.0
21571,2020-10-23,WV,0.0
17968,2020-10-24,WV,0.0
19089,2020-10-25,WV,0.0
16226,2020-10-26,WV,0.0
21632,2020-10-27,WV,0.0
18843,2020-10-28,WV,0.0
16301,2020-10-29,WV,0.0
12875,2020-10-30,WV,0.0
5948,2020-10-31,WV,1.0
7343,2020-11-01,WV,0.0
13063,2020-11-02,WV,0.0
8062,2020-11-03,WV,0.0
10560,2020-11-04,WV,0.0
12525,2020-11-05,WV,1.0
3103,2020-11-06,WV,0.0
2632,2020-11-07,WV,1.0
2720,2020-11-08,WV,0.0
5650,2020-11-09,WV,0.0
7149,2020-11-10,WV,0.0
8050,2020-11-11,WV,0.0
7270,2020-11-12,WV,0.0
9098,2020-11-13,WV,1.0
10481,2020-11-14,WV,0.0
6818,2020-11-15,WV,0.0
5910,2020-11-16,WV,1.0
8446,2020-11-17,WV,1.0
9822,2020-11-18,WV,1.0
6549,2020-11-19,WV,2.0
6480,2020-11-20,WV,1.0
6836,2020-11-21,WV,1.0
8873,2020-11-22,WV,1.0
7177,2020-11-23,WV,1.0
6661,2020-11-24,WV,2.0
8252,2020-11-25,WV,0.0
12665,2020-11-26,WV,0.0
8764,2020-11-27,WV,0.0
6922,2020-11-28,WV,0.0
12540,2020-11-29,WV,1.0
2617,2020-11-30,WV,1.0
8009,2020-12-01,WV,2.0
2081,2020-12-02,WV,1.0
5864,2020-12-03,WV,2.0
7057,2020-12-04,WV,2.0
7992,2020-12-05,WV,0.0
7649,2020-12-06,WV,0.0
7740,2020-12-07,WV,1.0
11363,2020-12-08,WV,1.0
7815,2020-12-09,WV,0.0
2523,2020-12-10,WV,0.0
1811,2020-12-11,WV,0.0
3904,2020-12-12,WV,0.0
11769,2020-12-13,WV,0.0
1929,2020-12-14,WV,1.0
7379,2020-12-15,WV,0.0
1315,2020-12-16,WV,0.0
12836,2020-12-17,WV,0.0
12493,2020-12-18,WV,1.0
2171,2020-12-19,WV,3.0
12479,2020-12-20,WV,1.0
3710,2020-12-21,WV,1.0
12786,2020-12-22,WV,1.0
12302,2020-12-23,WV,1.0
11863,2020-12-24,WV,1.0
6605,2020-12-25,WV,2.0
2650,2020-12-26,WV,3.0
12065,2020-12-27,WV,3.0
6304,2020-12-28,WV,2.0
5150,2020-12-29,WV,0.0
2330,2020-12-30,WV,1.0
9966,2020-12-31,WV,1.0
11358,2021-01-01,WV,1.0
2300,2021-01-02,WV,1.0
2559,2021-01-03,WV,1.0
1502,2021-01-04,WV,2.0
9550,2021-01-05,WV,0.0
4966,2021-01-06,WV,3.0
2540,2021-01-07,WV,6.0
1670,2021-01-08,WV,4.0
7541,2021-01-09,WV,3.0
12555,2021-01-10,WV,3.0
5933,2021-01-11,WV,0.0
7403,2021-01-12,WV,0.0
1861,2021-01-13,WV,0.0
9345,2021-01-14,WV,0.0
5510,2021-01-15,WV,0.0
7849,2021-01-16,WV,0.0
4881,2021-01-17,WV,0.0
10819,2021-01-18,WV,0.0
12150,2021-01-19,WV,0.0
1432,2021-01-20,WV,0.0
4316,2021-01-21,WV,0.0
