,Unnamed: 0,previous_day_admission_influenza_confirmed
1250,80455,0.0
1251,76169,0.0
1252,79658,0.0
1253,79168,0.0
1254,75100,1.0
1255,75082,1.0
1256,80087,1.0
1257,81522,0.0
1258,75309,0.0
1259,76840,0.0
1260,74668,1.0
1261,75784,1.0
1262,80864,0.0
1263,78573,1.0
1264,77013,1.0
1265,81543,0.0
1266,75488,0.0
1267,78937,0.0
1268,77689,0.0
1269,75229,1.0
1270,76646,1.0
1271,78220,1.0
1272,79411,1.0
1273,77488,1.0
1274,74669,2.0
1275,81217,0.0
1276,81041,0.0
1277,80755,1.0
1278,76117,0.0
1279,75679,1.0
1280,75298,0.0
1281,78153,0.0
1282,77895,0.0
1283,71368,4.0
1284,70740,0.0
1285,62677,2.0
1286,66781,2.0
1287,66345,0.0
1288,62270,0.0
1289,72251,2.0
1290,73095,0.0
1291,72028,2.0
1292,64388,3.0
1293,65696,1.0
1294,66486,1.0
1295,63996,3.0
1296,66659,1.0
1297,71638,1.0
1298,72594,0.0
1299,64972,1.0
1300,73904,3.0
1301,66536,2.0
1302,73907,2.0
1303,69917,2.0
1304,66458,2.0
1305,65885,0.0
1306,64984,1.0
1307,63543,4.0
1308,69624,4.0
1309,73500,2.0
1310,73232,1.0
1311,65243,3.0
1312,69745,3.0
1313,66085,4.0
1314,64446,1.0
1315,66718,3.0
1316,72376,1.0
1317,72515,3.0
1318,68858,4.0
1319,73834,5.0
1320,67560,2.0
1321,71017,1.0
1322,66165,1.0
1323,65990,3.0
1324,62202,1.0
1325,65966,2.0
1326,72893,6.0
1327,69221,2.0
1328,60785,7.0
1329,71536,8.0
1330,67423,5.0

1438,73163,16.0
1439,71560,14.0
1440,67420,15.0
1441,66675,16.0
1442,61382,18.0
