,Unnamed: 0,previous_day_admission_influenza_confirmed
1347,60740,3.0
1348,67118,4.0
1349,66642,5.0
1350,69833,9.0
1351,60928,0.0
1352,64227,2.0
1353,72900,2.0
1354,69858,2.0
1355,65636,4.0
1356,73855,5.0
1357,64122,3.0
1358,64243,6.0
1359,69297,3.0
1360,64869,7.0
1361,71166,4.0
1362,62461,3.0
1363,70491,6.0
1364,67281,8.0
1365,71765,6.0
1366,60674,9.0
1367,70171,6.0
1368,66564,13.0
1369,69085,10.0
1370,61421,5.0
1371,63911,9.0
1372,73752,7.0
1373,73049,8.0
1374,64733,5.0
1375,63405,6.0
1376,65004,9.0
1377,61350,5.0
1378,70618,8.0
1379,62397,17.0
1380,62348,14.0
1381,61707,13.0
1382,68704,10.0
1383,68190,14.0
1384,70864,9.0
1385,63667,10.0
1386,69702,7.0
1387,60982,12.0
1388,73810,16.0
1389,63927,21.0
1390,63036,25.0
1391,61980,26.0
1392,67469,30.0
1393,66938,36.0
1394,62527,19.0
1395,62829,30.0
1396,62114,49.0
1397,67997,41.0
1398,63525,54.0
1399,62899,32.0
1400,62111,43.0
1401,68280,44.0
1402,67616,42.0
1403,64456,51.0
1404,60797,31.0
1405,70460,42.0
1406,74057,43.0
1407,63950,28.0
1408,65713,28.0
1409,71393,46.0
1410,62266,39.0
1411,67520,33.0
1412,66056,33.0
1413,62193,33.0
1414,72439,25.0
1415,72409,22.0
1416,70892,38.0
1417,71534,30.0
1418,61095,29.0
1419,60611,26.0
1420,69048,27.0
1421,70244,30.0
1422,65305,35.0
1423,73673,40.0
1424,71743,38.0
1425,71598,36.0
1426,64798,35.0
1427,61972,41.0
1489,63120,11.0
1490,62870,19.0
