,date,state,previous_day_admission_influenza_confirmed
29658,2020-03-01,PA,
27946,2020-03-02,PA,
33874,2020-03-03,PA,
28566,2020-03-04,PA,
26962,2020-03-05,PA,
26418,2020-03-06,PA,
28046,2020-03-07,PA,
31641,2020-03-08,PA,
29180,2020-03-09,PA,
32973,2020-03-10,PA,
29997,2020-03-11,PA,
32494,2020-03-12,PA,
24754,2020-03-13,PA,
29555,2020-03-14,PA,
27330,2020-03-15,PA,
30287,2020-03-16,PA,
28171,2020-03-17,PA,
30479,2020-03-18,PA,
33379,2020-03-19,PA,
23883,2020-03-20,PA,
27610,2020-03-21,PA,
29668,2020-03-22,PA,
30553,2020-03-23,PA,
23606,2020-03-24,PA,
26664,2020-03-25,PA,
24943,2020-03-26,PA,
24325,2020-03-27,PA,
29697,2020-03-28,PA,
30945,2020-03-29,PA,
31447,2020-03-30,PA,
23630,2020-03-31,PA,
33575,2020-04-01,PA,
27444,2020-04-02,PA,
30588,2020-04-03,PA,
34176,2020-04-04,PA,
34459,2020-04-05,PA,
28680,2020-04-06,PA,
31201,2020-04-07,PA,
27545,2020-04-08,PA,
23709,2020-04-09,PA,
23960,2020-04-10,PA,
34003,2020-04-11,PA,
32206,2020-04-12,PA,
23511,2020-04-13,PA,
32336,2020-04-14,PA,
28728,2020-04-15,PA,
31870,2020-04-16,PA,
30684,2020-04-17,PA,
25581,2020-04-18,PA,
34262,2020-04-19,PA,
25633,2020-04-20,PA,
33966,2020-04-21,PA,
28297,2020-04-22,PA,
19081,2020-04-23,PA,
18581,2020-04-24,PA,
19205,2020-04-25,PA,
17204,2020-04-26,PA,
17333,2020-04-27,PA,
17002,2020-04-28,PA,
18441,2020-04-29,PA,
20688,2020-04-30,PA,
16607,2020-05-01,PA,
18878,2020-05-02,PA,
20120,2020-05-03,PA,
18946,2020-05-04,PA,
15086,2020-05-05,PA,
17386,2020-05-06,PA,
18445,2020-05-07,PA,
20719,2020-05-08,PA,
18460,2020-05-09,PA,
15879,2020-05-10,PA,
22567,2020-05-11,PA,
19501,2020-05-12,PA,
15485,2020-05-13,PA,
15723,2020-05-14,PA,
17799,2020-05-15,PA,
23211,2020-05-16,PA,
13940,2020-05-17,PA,
16024,2020-05-18,PA,
15301,2020-05-19,PA,
21603,2020-05-20,PA,
23020,2020-05-21,PA,
14525,2020-05-22,PA,
13793,2020-05-23,PA,
15109,2020-05-24,PA,
22023,2020-05-25,PA,
13391,2020-05-26,PA,
14913,2020-05-27,PA,
13932,2020-05-28,PA,
13633,2020-05-29,PA,
23090,2020-05-30,PA,
23033,2020-05-31,PA,
23229,2020-06-01,PA,
16804,2020-06-02,PA,
20179,2020-06-03,PA,
20444,2020-06-04,PA,
15679,2020-06-05,PA,
20241,2020-06-06,PA,
14663,2020-06-07,PA,
18147,2020-06-08,PA,
18864,2020-06-09,PA,
22794,2020-06-10,PA,
18402,2020-06-11,PA,
22793,2020-06-12,PA,
19562,2020-06-13,PA,
16717,2020-06-14,PA,
20459,2020-06-15,PA,
15183,2020-06-16,PA,
20094,2020-06-17,PA,
17495,2020-06-18,PA,
22085,2020-06-19,PA,
17727,2020-06-20,PA,
21622,2020-06-21,PA,
23113,2020-06-22,PA,
14156,2020-06-23,PA,
20024,2020-06-24,PA,
19820,2020-06-25,PA,
19378,2020-06-26,PA,
17820,2020-06-27,PA,
17266,2020-06-28,PA,
17773,2020-06-29,PA,
17466,2020-06-30,PA,
22495,2020-07-01,PA,
15630,2020-07-02,PA,
14567,2020-07-03,PA,
15541,2020-07-04,PA,
16574,2020-07-05,PA,
20139,2020-07-06,PA,
21879,2020-07-07,PA,
14323,2020-07-08,PA,
16188,2020-07-09,PA,
14354,2020-07-10,PA,
17362,2020-07-11,PA,
14462,2020-07-12,PA,
14787,2020-07-13,PA,
13840,2020-07-14,PA,
20727,2020-07-15,PA,
14513,2020-07-16,PA,
21782,2020-07-17,PA,
17658,2020-07-18,PA,
21575,2020-07-19,PA,
16934,2020-07-20,PA,
13438,2020-07-21,PA,
