,date,state,previous_day_admission_influenza_confirmed
27912,2020-03-01,OK,
34571,2020-03-02,OK,
28574,2020-03-03,OK,
33855,2020-03-04,OK,
33143,2020-03-05,OK,
33240,2020-03-06,OK,
33340,2020-03-07,OK,
25388,2020-03-08,OK,
33752,2020-03-09,OK,
26754,2020-03-10,OK,
23915,2020-03-11,OK,
28544,2020-03-12,OK,
31052,2020-03-13,OK,
23419,2020-03-14,OK,
27000,2020-03-15,OK,
24863,2020-03-16,OK,
26126,2020-03-17,OK,
23583,2020-03-18,OK,
27306,2020-03-19,OK,
30748,2020-03-20,OK,
34520,2020-03-21,OK,
26469,2020-03-22,OK,
27244,2020-03-23,OK,
31250,2020-03-24,OK,
34179,2020-03-25,OK,
32623,2020-03-26,OK,
24725,2020-03-27,OK,
24305,2020-03-28,OK,
25442,2020-03-29,OK,
30756,2020-03-30,OK,
30516,2020-03-31,OK,
28785,2020-04-01,OK,
32142,2020-04-02,OK,
26590,2020-04-03,OK,
29944,2020-04-04,OK,
28434,2020-04-05,OK,
33986,2020-04-06,OK,
25595,2020-04-07,OK,
32942,2020-04-08,OK,
28379,2020-04-09,OK,
30914,2020-04-10,OK,
27963,2020-04-11,OK,
28244,2020-04-12,OK,
31116,2020-04-13,OK,
31765,2020-04-14,OK,
33457,2020-04-15,OK,
24965,2020-04-16,OK,
26167,2020-04-17,OK,
30339,2020-04-18,OK,
30439,2020-04-19,OK,
31217,2020-04-20,OK,
26834,2020-04-21,OK,
30025,2020-04-22,OK,
16572,2020-04-23,OK,
10968,2020-04-24,OK,
13288,2020-04-25,OK,
21237,2020-04-26,OK,
22144,2020-04-27,OK,
21100,2020-04-28,OK,
13782,2020-04-29,OK,
21226,2020-04-30,OK,
23156,2020-05-01,OK,
22955,2020-05-02,OK,
20816,2020-05-03,OK,
15516,2020-05-04,OK,
23034,2020-05-05,OK,
22044,2020-05-06,OK,
22552,2020-05-07,OK,
14972,2020-05-08,OK,
15589,2020-05-09,OK,
22418,2020-05-10,OK,
17703,2020-05-11,OK,
21698,2020-05-12,OK,
15748,2020-05-13,OK,
19815,2020-05-14,OK,
22443,2020-05-15,OK,
14295,2020-05-16,OK,
19805,2020-05-17,OK,
21985,2020-05-18,OK,
20090,2020-05-19,OK,
16840,2020-05-20,OK,
13957,2020-05-21,OK,
20501,2020-05-22,OK,
19071,2020-05-23,OK,
21347,2020-05-24,OK,
16822,2020-05-25,OK,
18635,2020-05-26,OK,
15858,2020-05-27,OK,
19872,2020-05-28,OK,
17669,2020-05-29,OK,
18999,2020-05-30,OK,
16499,2020-05-31,OK,
18295,2020-06-01,OK,
22716,2020-06-02,OK,
14795,2020-06-03,OK,
16981,2020-06-04,OK,
20442,2020-06-05,OK,
16107,2020-06-06,OK,
19960,2020-06-07,OK,
17533,2020-06-08,OK,
17383,2020-06-09,OK,
18005,2020-06-10,OK,
19030,2020-06-11,OK,
17542,2020-06-12,OK,
13817,2020-06-13,OK,
14529,2020-06-14,OK,
15072,2020-06-15,OK,
16832,2020-06-16,OK,
21655,2020-06-17,OK,
20890,2020-06-18,OK,
17427,2020-06-19,OK,
22999,2020-06-20,OK,
17569,2020-06-21,OK,
13467,2020-06-22,OK,
19464,2020-06-23,OK,
14632,2020-06-24,OK,
16281,2020-06-25,OK,
14761,2020-06-26,OK,
22462,2020-06-27,OK,
22589,2020-06-28,OK,
21788,2020-06-29,OK,
13475,2020-06-30,OK,
17844,2020-07-01,OK,
19762,2020-07-02,OK,
14909,2020-07-03,OK,
13721,2020-07-04,OK,
21905,2020-07-05,OK,
