,date,state,previous_day_admission_influenza_confirmed
6649,2021-01-15,OR,0.0
11201,2021-01-16,OR,0.0
12358,2021-01-17,OR,0.0
1308,2021-01-18,OR,0.0
8084,2021-01-19,OR,0.0
10531,2021-01-20,OR,0.0
8320,2021-01-21,OR,0.0
6537,2021-01-22,OR,0.0
5089,2021-01-23,OR,0.0
6008,2021-01-24,OR,0.0
7985,2021-01-25,OR,0.0
10280,2021-01-26,OR,0.0
3768,2021-01-27,OR,0.0
8224,2021-01-28,OR,0.0
8313,2021-01-29,OR,0.0
4217,2021-01-30,OR,0.0
7595,2021-01-31,OR,0.0
4211,2021-02-01,OR,0.0
5269,2021-02-02,OR,0.0
4597,2021-02-03,OR,0.0
8486,2021-02-04,OR,0.0
3201,2021-02-05,OR,0.0
1720,2021-02-06,OR,0.0
1849,2021-02-07,OR,0.0
3868,2021-02-08,OR,0.0
6066,2021-02-09,OR,1.0
12019,2021-02-10,OR,0.0
11309,2021-02-11,OR,0.0
4744,2021-02-12,OR,0.0
87,2021-02-13,OR,0.0
5480,2021-02-14,OR,0.0
4282,2021-02-15,OR,0.0
8511,2021-02-16,OR,0.0
3619,2021-02-17,OR,0.0
4629,2021-02-18,OR,0.0
1954,2021-02-19,OR,0.0
13170,2021-02-20,OR,0.0
9331,2021-02-21,OR,0.0
13180,2021-02-22,OR,0.0
1852,2021-02-23,OR,0.0
3788,2021-02-24,OR,0.0
7440,2021-02-25,OR,1.0
6343,2021-02-26,OR,0.0
2502,2021-02-27,OR,0.0
10523,2021-02-28,OR,0.0
13166,2021-03-01,OR,0.0
4593,2021-03-02,OR,0.0
3615,2021-03-03,OR,0.0
11332,2021-03-04,OR,0.0
9547,2021-03-05,OR,0.0
9689,2021-03-06,OR,0.0
8235,2021-03-07,OR,0.0
13203,2021-03-08,OR,0.0
10382,2021-03-09,OR,0.0
11755,2021-03-10,OR,0.0
6203,2021-03-11,OR,0.0
5611,2021-03-12,OR,0.0
1525,2021-03-13,OR,0.0
7488,2021-03-14,OR,0.0
9729,2021-03-15,OR,0.0
11684,2021-03-16,OR,0.0
11788,2021-03-17,OR,0.0
10817,2021-03-18,OR,0.0
11076,2021-03-19,OR,0.0
7043,2021-03-20,OR,0.0
4226,2021-03-21,OR,0.0
3225,2021-03-22,OR,0.0
8015,2021-03-23,OR,0.0
8410,2021-03-24,OR,0.0
10623,2021-03-25,OR,0.0
1676,2021-03-26,OR,0.0
12211,2021-03-27,OR,0.0
5539,2021-03-28,OR,0.0
6026,2021-03-29,OR,0.0
7593,2021-03-30,OR,0.0
11632,2021-03-31,OR,0.0
4859,2021-04-01,OR,0.0
5296,2021-04-02,OR,0.0
2399,2021-04-03,OR,0.0
5433,2021-04-04,OR,0.0
2542,2021-04-05,OR,0.0
4001,2021-04-06,OR,0.0
6081,2021-04-07,OR,0.0
5618,2021-04-08,OR,0.0
2614,2021-04-09,OR,0.0
10120,2021-04-10,OR,0.0
7002,2021-04-11,OR,0.0
3617,2021-04-12,OR,0.0
3068,2021-04-13,OR,0.0
2064,2021-04-14,OR,0.0
6593,2021-04-15,OR,0.0
4046,2021-04-16,OR,0.0
6614,2021-04-17,OR,0.0
2016,2021-04-18,OR,0.0
10772,2021-04-19,OR,0.0
3246,2021-04-20,OR,0.0
12325,2021-04-21,OR,0.0
1731,2021-04-22,OR,0.0
11128,2021-04-23,OR,0.0
8251,2021-04-24,OR,0.0
6494,2021-04-25,OR,0.0
10809,2021-04-26,OR,0.0
10983,2021-04-27,OR,0.0
1782,2021-04-28,OR,0.0
5579,2021-04-29,OR,0.0
12812,2021-04-30,OR,0.0
11279,2021-05-01,OR,1.0
8273,2021-05-02,OR,0.0
10911,2021-05-03,OR,0.0
6415,2021-05-04,OR,0.0
10094,2021-05-05,OR,0.0
7779,2021-05-06,OR,0.0
10317,2021-05-07,OR,0.0
9680,2021-05-08,OR,0.0
3388,2021-05-09,OR,0.0
2256,2021-05-10,OR,0.0
10117,2021-05-11,OR,0.0
13086,2021-05-12,OR,0.0
7458,2021-05-13,OR,0.0
12466,2021-05-14,OR,0.0
11408,2021-05-15,OR,0.0
4511,2021-05-16,OR,0.0
9189,2021-05-17,OR,0.0
6169,2021-05-18,OR,0.0
8982,2021-05-19,OR,0.0
5883,2021-05-20,OR,0.0
7631,2021-05-21,OR,0.0
6517,2021-05-22,OR,0.0
2596,2021-05-23,OR,0.0
11587,2021-05-24,OR,0.0
5131,2021-05-25,OR,0.0
5281,2021-05-26,OR,1.0
9880,2021-05-27,OR,0.0
8966,2021-05-28,OR,0.0
7842,2021-05-29,OR,0.0
4586,2021-05-30,OR,0.0
2447,2021-05-31,OR,0.0
4799,2021-06-01,OR,0.0
12099,2021-06-02,OR,0.0
5180,2021-06-03,OR,0.0
1272,2021-06-04,OR,0.0
10129,2021-06-05,OR,0.0
1618,2021-06-06,OR,0.0
10128,2021-06-07,OR,0.0
2451,2021-06-08,OR,0.0
13232,2021-06-09,OR,0.0
6606,2021-06-10,OR,0.0
11195,2021-06-11,OR,0.0
6588,2021-06-12,OR,0.0
3231,2021-06-13,OR,0.0
10767,2021-06-14,OR,0.0
3163,2021-06-15,OR,0.0
45521,2021-06-16,OR,0.0
40039,2021-06-17,OR,0.0
44696,2021-06-18,OR,0.0
46817,2021-06-19,OR,1.0
37013,2021-06-20,OR,0.0
44756,2021-06-21,OR,0.0
46670,2021-06-22,OR,0.0
45604,2021-06-23,OR,0.0
37705,2021-06-24,OR,0.0
36546,2021-06-25,OR,0.0
45758,2021-06-26,OR,0.0
38090,2021-06-27,OR,0.0
46087,2021-06-28,OR,0.0
37095,2021-06-29,OR,0.0
43976,2021-06-30,OR,0.0
45460,2021-07-01,OR,1.0
44739,2021-07-02,OR,0.0
39946,2021-07-03,OR,0.0
35840,2021-07-04,OR,0.0
36502,2021-07-05,OR,0.0
40111,2021-07-06,OR,0.0
44214,2021-07-07,OR,0.0
40625,2021-07-08,OR,0.0
42724,2021-07-09,OR,0.0
45718,2021-07-10,OR,1.0
39817,2021-07-11,OR,0.0
39241,2021-07-12,OR,0.0
40426,2021-07-13,OR,0.0
42755,2021-07-14,OR,0.0
38669,2021-07-15,OR,0.0
41705,2021-07-16,OR,0.0
39386,2021-07-17,OR,0.0
43747,2021-07-18,OR,0.0
44505,2021-07-19,OR,0.0
34998,2021-07-20,OR,0.0
38100,2021-07-21,OR,0.0
43007,2021-07-22,OR,0.0
40842,2021-07-23,OR,0.0
42474,2021-07-24,OR,0.0
38015,2021-07-25,OR,0.0
43827,2021-07-26,OR,0.0
40138,2021-07-27,OR,0.0
42363,2021-07-28,OR,0.0
39366,2021-07-29,OR,0.0
37789,2021-07-30,OR,0.0
40396,2021-07-31,OR,0.0
37798,2021-08-01,OR,0.0
38619,2021-08-02,OR,0.0
46079,2021-08-03,OR,0.0
46980,2021-08-04,OR,0.0
39127,2021-08-05,OR,0.0
44660,2021-08-06,OR,0.0
37477,2021-08-07,OR,0.0
37031,2021-08-08,OR,0.0
42750,2021-08-09,OR,0.0
431,2021-08-10,OR,0.0
40786,2021-08-11,OR,0.0
46569,2021-08-12,OR,0.0
47149,2021-08-13,OR,0.0
35671,2021-08-14,OR,0.0
46452,2021-08-15,OR,0.0
37347,2021-08-16,OR,0.0
36506,2021-08-17,OR,0.0
43561,2021-08-18,OR,0.0
40588,2021-08-19,OR,1.0
37618,2021-08-20,OR,2.0
46246,2021-08-21,OR,2.0
35806,2021-08-22,OR,2.0
44244,2021-08-23,OR,0.0
37253,2021-08-24,OR,0.0
37046,2021-08-25,OR,0.0
42949,2021-08-26,OR,0.0
40038,2021-08-27,OR,0.0
39348,2021-08-28,OR,0.0
39746,2021-08-29,OR,0.0
39372,2021-08-30,OR,0.0
43253,2021-08-31,OR,0.0
41628,2021-09-01,OR,0.0
47110,2021-09-02,OR,0.0
41512,2021-09-03,OR,0.0
37307,2021-09-04,OR,0.0
38135,2021-09-05,OR,0.0
37064,2021-09-06,OR,0.0
37512,2021-09-07,OR,0.0
41936,2021-09-08,OR,0.0
41320,2021-09-09,OR,0.0
40158,2021-09-10,OR,2.0
35783,2021-09-11,OR,0.0
45539,2021-09-12,OR,0.0
45043,2021-09-13,OR,0.0
44113,2021-09-14,OR,0.0
38785,2021-09-15,OR,0.0
37955,2021-09-16,OR,0.0
35641,2021-09-17,OR,2.0
38514,2021-09-18,OR,0.0
42378,2021-09-19,OR,0.0
41225,2021-09-20,OR,0.0
35480,2021-09-21,OR,0.0
42334,2021-09-22,OR,0.0
35275,2021-09-23,OR,0.0
38971,2021-09-24,OR,0.0
37976,2021-09-25,OR,0.0
36712,2021-09-26,OR,0.0
45531,2021-09-27,OR,0.0
41724,2021-09-28,OR,0.0
39705,2021-09-29,OR,0.0
36142,2021-09-30,OR,1.0
46321,2021-10-01,OR,1.0
46187,2021-10-02,OR,0.0
43315,2021-10-03,OR,0.0
43343,2021-10-04,OR,0.0
38366,2021-10-05,OR,0.0
35277,2021-10-06,OR,0.0
42722,2021-10-07,OR,0.0
45852,2021-10-08,OR,4.0
41513,2021-10-09,OR,0.0
36222,2021-10-10,OR,0.0
46627,2021-10-11,OR,0.0
46748,2021-10-12,OR,0.0
37863,2021-10-13,OR,0.0
39251,2021-10-14,OR,0.0
37708,2021-10-15,OR,1.0
43933,2021-10-16,OR,0.0
42223,2021-10-17,OR,0.0
42426,2021-10-18,OR,0.0
40958,2021-10-19,OR,1.0
46647,2021-10-20,OR,0.0
45288,2021-10-21,OR,0.0
44484,2021-10-22,OR,0.0
39211,2021-10-23,OR,0.0
39217,2021-10-24,OR,0.0
34991,2021-10-25,OR,0.0
38332,2021-10-26,OR,0.0
41840,2021-10-27,OR,0.0
42323,2021-10-28,OR,0.0
36631,2021-10-29,OR,0.0
45837,2021-10-30,OR,0.0
34969,2021-10-31,OR,0.0
38281,2021-11-01,OR,0.0
40040,2021-11-02,OR,0.0
36928,2021-11-03,OR,0.0
44223,2021-11-04,OR,0.0
41413,2021-11-05,OR,0.0
42811,2021-11-06,OR,0.0
39778,2021-11-07,OR,0.0
34872,2021-11-08,OR,0.0
46604,2021-11-09,OR,0.0
46757,2021-11-10,OR,0.0
44005,2021-11-11,OR,0.0
36929,2021-11-12,OR,0.0
35808,2021-11-13,OR,0.0
41458,2021-11-14,OR,0.0
47052,2021-11-15,OR,0.0
40175,2021-11-16,OR,0.0
36661,2021-11-17,OR,0.0
45413,2021-11-18,OR,0.0
35512,2021-11-19,OR,1.0
37323,2021-11-20,OR,0.0
39503,2021-11-21,OR,0.0
35731,2021-11-22,OR,0.0
44373,2021-11-23,OR,0.0
40573,2021-11-24,OR,1.0
42860,2021-11-25,OR,2.0
36617,2021-11-26,OR,2.0
35195,2021-11-27,OR,1.0
44122,2021-11-28,OR,1.0
46343,2021-11-29,OR,1.0
41156,2021-11-30,OR,2.0
37138,2021-12-01,OR,0.0
46142,2021-12-02,OR,0.0
41862,2021-12-03,OR,0.0
44700,2021-12-04,OR,0.0
40938,2021-12-05,OR,0.0
39083,2021-12-06,OR,1.0
44664,2021-12-07,OR,2.0
37692,2021-12-08,OR,0.0
36579,2021-12-09,OR,0.0
42141,2021-12-10,OR,1.0
34963,2021-12-11,OR,1.0
46295,2021-12-12,OR,1.0
39400,2021-12-13,OR,0.0
44800,2021-12-14,OR,0.0
38590,2021-12-15,OR,1.0
23607,2021-12-16,OR,1.0
30719,2021-12-17,OR,3.0
30470,2021-12-18,OR,1.0
33018,2021-12-19,OR,1.0
31607,2021-12-20,OR,1.0
25618,2021-12-21,OR,1.0
24400,2021-12-22,OR,0.0
34496,2021-12-23,OR,0.0
33179,2021-12-24,OR,1.0
30502,2021-12-25,OR,0.0
25846,2021-12-26,OR,0.0
28600,2021-12-27,OR,0.0
29014,2021-12-28,OR,0.0
30182,2021-12-29,OR,1.0
24698,2021-12-30,OR,1.0
33911,2021-12-31,OR,2.0
23679,2022-01-01,OR,2.0
29682,2022-01-02,OR,2.0
25097,2022-01-03,OR,1.0
24645,2022-01-04,OR,2.0
30267,2022-01-05,OR,0.0
29340,2022-01-06,OR,0.0
31203,2022-01-07,OR,0.0
30915,2022-01-08,OR,0.0
23552,2022-01-09,OR,0.0
25381,2022-01-10,OR,1.0
34132,2022-01-11,OR,0.0
25710,2022-01-12,OR,0.0
30505,2022-01-13,OR,2.0
24109,2022-01-14,OR,0.0
23961,2022-01-15,OR,1.0
28677,2022-01-16,OR,1.0
30125,2022-01-17,OR,0.0
25032,2022-01-18,OR,0.0
33474,2022-01-19,OR,2.0
23821,2022-01-20,OR,1.0
31539,2022-01-21,OR,0.0
25324,2022-01-22,OR,0.0
28275,2022-01-23,OR,1.0
30333,2022-01-24,OR,0.0
31509,2022-01-25,OR,1.0
31920,2022-01-26,OR,0.0
27039,2022-01-27,OR,3.0
23884,2022-01-28,OR,0.0
25446,2022-01-29,OR,0.0
33438,2022-01-30,OR,0.0
26470,2022-01-31,OR,0.0
31581,2022-02-01,OR,0.0
24761,2022-02-02,OR,1.0
24610,2022-02-03,OR,0.0
26366,2022-02-04,OR,0.0
31248,2022-02-05,OR,0.0
24371,2022-02-06,OR,0.0
23758,2022-02-07,OR,1.0
27752,2022-02-08,OR,1.0
30864,2022-02-09,OR,0.0
24074,2022-02-10,OR,0.0
29305,2022-02-11,OR,0.0
28413,2022-02-12,OR,0.0
30403,2022-02-13,OR,0.0
29740,2022-02-14,OR,1.0
26318,2022-02-15,OR,1.0
28989,2022-02-16,OR,1.0
25030,2022-02-17,OR,0.0
33112,2022-02-18,OR,2.0
27517,2022-02-19,OR,0.0
28803,2022-02-20,OR,1.0
27435,2022-02-21,OR,0.0
34076,2022-02-22,OR,1.0
29803,2022-02-23,OR,0.0
31775,2022-02-24,OR,1.0
24764,2022-02-25,OR,1.0
24882,2022-02-26,OR,0.0
27706,2022-02-27,OR,0.0
26852,2022-02-28,OR,0.0
28010,2022-03-01,OR,0.0
26921,2022-03-02,OR,2.0
27075,2022-03-03,OR,0.0
31034,2022-03-04,OR,0.0
26268,2022-03-05,OR,0.0
30763,2022-03-06,OR,0.0
23579,2022-03-07,OR,3.0
33476,2022-03-08,OR,0.0
32438,2022-03-09,OR,0.0
28272,2022-03-10,OR,2.0
28147,2022-03-11,OR,0.0
25655,2022-03-12,OR,2.0
34437,2022-03-13,OR,2.0
30578,2022-03-14,OR,4.0
31132,2022-03-15,OR,2.0
32957,2022-03-16,OR,2.0
25585,2022-03-17,OR,3.0
27356,2022-03-18,OR,3.0
28735,2022-03-19,OR,2.0
24498,2022-03-20,OR,3.0
26188,2022-03-21,OR,2.0
28129,2022-03-22,OR,5.0
31697,2022-03-23,OR,1.0
31428,2022-03-24,OR,5.0
31829,2022-03-25,OR,5.0
25394,2022-03-26,OR,3.0
34154,2022-03-27,OR,2.0
30623,2022-03-28,OR,3.0
28040,2022-03-29,OR,1.0
26965,2022-03-30,OR,0.0
24974,2022-03-31,OR,1.0
24442,2022-04-01,OR,1.0
30983,2022-04-02,OR,2.0
29931,2022-04-03,OR,2.0
25788,2022-04-04,OR,0.0
26682,2022-04-05,OR,2.0
26015,2022-04-06,OR,3.0
26550,2022-04-07,OR,3.0
28393,2022-04-08,OR,2.0
29345,2022-04-09,OR,2.0
29601,2022-04-10,OR,3.0
29149,2022-04-11,OR,1.0
27053,2022-04-12,OR,1.0
33313,2022-04-13,OR,4.0
27553,2022-04-14,OR,1.0
32407,2022-04-15,OR,3.0
31363,2022-04-16,OR,1.0
29776,2022-04-17,OR,4.0
26320,2022-04-18,OR,5.0
24585,2022-04-19,OR,2.0
23388,2022-04-20,OR,4.0
33035,2022-04-21,OR,2.0
29236,2022-04-22,OR,7.0
23982,2022-04-23,OR,3.0
27439,2022-04-24,OR,6.0
32318,2022-04-25,OR,8.0
26932,2022-04-26,OR,1.0
26317,2022-04-27,OR,3.0
30101,2022-04-28,OR,5.0
34619,2022-04-29,OR,1.0
29828,2022-04-30,OR,1.0
27774,2022-05-01,OR,1.0
32981,2022-05-02,OR,2.0
30903,2022-05-03,OR,4.0
33086,2022-05-04,OR,3.0
29501,2022-05-05,OR,3.0
31231,2022-05-06,OR,2.0
32852,2022-05-07,OR,14.0
28188,2022-05-08,OR,2.0
23332,2022-05-09,OR,4.0
32007,2022-05-10,OR,3.0
27625,2022-05-11,OR,4.0
34683,2022-05-12,OR,6.0
27147,2022-05-13,OR,6.0
32699,2022-05-14,OR,1.0
26043,2022-05-15,OR,6.0
25877,2022-05-16,OR,3.0
30359,2022-05-17,OR,10.0
23485,2022-05-18,OR,5.0
29033,2022-05-19,OR,2.0
28931,2022-05-20,OR,4.0
32890,2022-05-21,OR,6.0
33030,2022-05-22,OR,8.0
31796,2022-05-23,OR,3.0
30240,2022-05-24,OR,5.0
61702,2022-05-25,OR,3.0
67958,2022-05-26,OR,2.0
63188,2022-05-27,OR,8.0
72870,2022-05-28,OR,4.0
62166,2022-05-29,OR,4.0
71392,2022-05-30,OR,3.0
67264,2022-05-31,OR,3.0
65291,2022-06-01,OR,2.0
64594,2022-06-02,OR,3.0
63780,2022-06-03,OR,1.0
62700,2022-06-04,OR,13.0
68967,2022-06-05,OR,4.0
67885,2022-06-06,OR,5.0
64556,2022-06-07,OR,2.0
64370,2022-06-08,OR,2.0
63237,2022-06-09,OR,2.0
62241,2022-06-10,OR,1.0
61886,2022-06-11,OR,2.0
68127,2022-06-12,OR,2.0
60841,2022-06-13,OR,0.0
73381,2022-06-14,OR,0.0
62391,2022-06-15,OR,1.0
72045,2022-06-16,OR,3.0
61375,2022-06-17,OR,3.0
63279,2022-06-18,OR,3.0
66413,2022-06-19,OR,2.0
66173,2022-06-20,OR,2.0
65036,2022-06-21,OR,2.0
64629,2022-06-22,OR,0.0
63433,2022-06-23,OR,0.0
69412,2022-06-24,OR,1.0
68535,2022-06-25,OR,1.0
67453,2022-06-26,OR,1.0
64678,2022-06-27,OR,1.0
73967,2022-06-28,OR,0.0
63043,2022-06-29,OR,1.0
47902,2022-06-30,OR,0.0
57403,2022-07-01,OR,0.0
56797,2022-07-02,OR,0.0
49023,2022-07-03,OR,0.0
53798,2022-07-04,OR,0.0
