,Unnamed: 0,previous_day_admission_influenza_confirmed
1265,80427,0.0
1266,78127,0.0
1267,79481,0.0
1268,77261,0.0
1269,75006,0.0
1270,71823,0.0
1271,72762,0.0
1272,68567,0.0
1273,71429,0.0
1274,74222,1.0
1275,73759,1.0
1276,1084,1.0
1277,72070,0.0
1278,65879,0.0
1279,72735,0.0
1280,66974,0.0
1281,62944,0.0
1282,74191,0.0
1283,72751,0.0
1284,71911,0.0
1285,70662,0.0
1286,61590,0.0
1287,67072,0.0
1288,65296,2.0
1289,71405,0.0
1290,62218,0.0
1291,68108,0.0
1292,70946,0.0
1293,73796,0.0
1294,67745,0.0
1295,66994,0.0
1296,73298,0.0
1297,66847,0.0
1298,61854,0.0
1299,66195,0.0
1300,62103,0.0
1301,72847,0.0
1302,67554,0.0
1303,73020,0.0
1304,66871,0.0
1305,63180,0.0
1306,68687,0.0
1307,65214,0.0
1308,61970,1.0
1309,1048,0.0
1310,74165,1.0
1311,71795,0.0
1312,63349,0.0
1313,70773,0.0
1314,69015,0.0
1315,74215,1.0
1316,70831,1.0
1317,62340,0.0
1318,1041,1.0
1319,60811,0.0
1320,71989,1.0
1321,68849,0.0
1322,62156,0.0
1323,65986,0.0
1324,61125,0.0
1325,68177,0.0
1326,62290,1.0
1327,61566,1.0
1328,61713,0.0
1329,73727,0.0
1330,61449,0.0
1331,62930,0.0
1332,67831,0.0
1333,67680,0.0
1334,66814,0.0
1335,69824,0.0
1336,61555,1.0
1337,61811,0.0
1338,73658,0.0
1339,63794,1.0
1340,68821,1.0
1341,61366,0.0
1342,62035,0.0
1343,61306,1.0
1344,70789,3.0
1345,62546,1.0
2.0
