,date,state,previous_day_admission_influenza_confirmed
33828,2020-03-23,AK,
28607,2020-03-24,AK,
34678,2020-03-25,AK,
32325,2020-03-26,AK,
26758,2020-03-27,AK,
28407,2020-03-28,AK,
28081,2020-03-29,AK,
27850,2020-03-30,AK,
30291,2020-03-31,AK,
23615,2020-04-01,AK,
29543,2020-04-02,AK,
27414,2020-04-03,AK,
31446,2020-04-04,AK,
25048,2020-04-05,AK,
34271,2020-04-06,AK,
26491,2020-04-07,AK,
28929,2020-04-08,AK,
25842,2020-04-09,AK,
34606,2020-04-10,AK,
28667,2020-04-11,AK,
23962,2020-04-12,AK,
25739,2020-04-13,AK,
34085,2020-04-14,AK,
31054,2020-04-15,AK,
25532,2020-04-16,AK,
33771,2020-04-17,AK,
34568,2020-04-18,AK,
30978,2020-04-19,AK,
27593,2020-04-20,AK,
23896,2020-04-21,AK,
30747,2020-04-22,AK,
21652,2020-04-23,AK,
14449,2020-04-24,AK,
17465,2020-04-25,AK,
19005,2020-04-26,AK,
21962,2020-04-27,AK,
16307,2020-04-28,AK,
18778,2020-04-29,AK,
21248,2020-04-30,AK,
18896,2020-05-01,AK,
16094,2020-05-02,AK,
13801,2020-05-03,AK,
18015,2020-05-04,AK,
20897,2020-05-05,AK,
23095,2020-05-06,AK,
20921,2020-05-07,AK,
15106,2020-05-08,AK,
20876,2020-05-09,AK,
23159,2020-05-10,AK,
13747,2020-05-11,AK,
15691,2020-05-12,AK,
15638,2020-05-13,AK,
22093,2020-05-14,AK,
22343,2020-05-15,AK,
21510,2020-05-16,AK,
15454,2020-05-17,AK,
14974,2020-05-18,AK,
22306,2020-05-19,AK,
13968,2020-05-20,AK,
14610,2020-05-21,AK,
16697,2020-05-22,AK,
20151,2020-05-23,AK,
21452,2020-05-24,AK,
14195,2020-05-25,AK,
15981,2020-05-26,AK,
21566,2020-05-27,AK,
17608,2020-05-28,AK,
16121,2020-05-29,AK,
22089,2020-05-30,AK,
17959,2020-05-31,AK,
22524,2020-06-01,AK,
20640,2020-06-02,AK,
17616,2020-06-03,AK,
20092,2020-06-04,AK,
21058,2020-06-05,AK,
20608,2020-06-06,AK,
17562,2020-06-07,AK,
19519,2020-06-08,AK,
17447,2020-06-09,AK,
18748,2020-06-10,AK,
22508,2020-06-11,AK,
14625,2020-06-12,AK,
19951,2020-06-13,AK,
20576,2020-06-14,AK,
20066,2020-06-15,AK,
20125,2020-06-16,AK,
16229,2020-06-17,AK,
18140,2020-06-18,AK,
17249,2020-06-19,AK,
22176,2020-06-20,AK,
14290,2020-06-21,AK,
13505,2020-06-22,AK,
14509,2020-06-23,AK,
14705,2020-06-24,AK,
19522,2020-06-25,AK,
21509,2020-06-26,AK,
21824,2020-06-27,AK,
17253,2020-06-28,AK,
13479,2020-06-29,AK,
17252,2020-06-30,AK,
14383,2020-07-01,AK,
19124,2020-07-02,AK,
14221,2020-07-03,AK,
15827,2020-07-04,AK,
14776,2020-07-05,AK,
21483,2020-07-06,AK,
18876,2020-07-07,AK,
22105,2020-07-08,AK,
13337,2020-07-09,AK,
17244,2020-07-10,AK,
19860,2020-07-11,AK,
14597,2020-07-12,AK,
14736,2020-07-13,AK,
21223,2020-07-14,AK,
21702,2020-07-15,AK,
17214,2020-07-16,AK,
23032,2020-07-17,AK,
22474,2020-07-18,AK,
20305,2020-07-19,AK,
19334,2020-07-20,AK,
18670,2020-07-21,AK,
20215,2020-07-22,AK,
22566,2020-07-23,AK,
14282,2020-07-24,AK,
15918,2020-07-25,AK,
15892,2020-07-26,AK,
21781,2020-07-27,AK,
19303,2020-07-28,AK,
23212,2020-07-29,AK,
