,date,state,previous_day_admission_influenza_confirmed
31010,2020-02-01,KS,
32491,2020-02-02,KS,
28255,2020-02-03,KS,
30305,2020-02-04,KS,
31568,2020-02-05,KS,
26407,2020-02-06,KS,
29089,2020-02-07,KS,
28844,2020-02-08,KS,
32676,2020-02-09,KS,
24768,2020-02-10,KS,
31561,2020-02-11,KS,
33185,2020-02-12,KS,
23867,2020-02-13,KS,
28658,2020-02-14,KS,
27201,2020-02-15,KS,
23761,2020-02-16,KS,
28383,2020-02-17,KS,
33277,2020-02-18,KS,
32555,2020-02-19,KS,
31843,2020-02-20,KS,
33477,2020-02-21,KS,
33156,2020-02-22,KS,
31152,2020-02-23,KS,
27870,2020-02-24,KS,
29810,2020-02-25,KS,
29163,2020-02-26,KS,
23676,2020-02-27,KS,
27254,2020-02-28,KS,
34113,2020-02-29,KS,
25379,2020-03-01,KS,
29875,2020-03-02,KS,
31502,2020-03-03,KS,
30543,2020-03-04,KS,
30208,2020-03-05,KS,
30424,2020-03-06,KS,
24593,2020-03-07,KS,
34510,2020-03-08,KS,
34636,2020-03-09,KS,
29362,2020-03-10,KS,
32744,2020-03-11,KS,
31383,2020-03-12,KS,
33958,2020-03-13,KS,
34050,2020-03-14,KS,
29948,2020-03-15,KS,
27898,2020-03-16,KS,
31241,2020-03-17,KS,
25058,2020-03-18,KS,
28786,2020-03-19,KS,
26387,2020-03-20,KS,
28595,2020-03-21,KS,
23802,2020-03-22,KS,
29884,2020-03-23,KS,
24592,2020-03-24,KS,
24635,2020-03-25,KS,
30711,2020-03-26,KS,
32712,2020-03-27,KS,
25566,2020-03-28,KS,
29823,2020-03-29,KS,
31529,2020-03-30,KS,
26994,2020-03-31,KS,
32479,2020-04-01,KS,
26148,2020-04-02,KS,
30411,2020-04-03,KS,
27921,2020-04-04,KS,
33711,2020-04-05,KS,
25882,2020-04-06,KS,
24207,2020-04-07,KS,
26333,2020-04-08,KS,
34710,2020-04-09,KS,
23928,2020-04-10,KS,
25748,2020-04-11,KS,
33258,2020-04-12,KS,
34682,2020-04-13,KS,
25509,2020-04-14,KS,
32837,2020-04-15,KS,
34439,2020-04-16,KS,
25188,2020-04-17,KS,
32053,2020-04-18,KS,
34293,2020-04-19,KS,
24910,2020-04-20,KS,
32134,2020-04-21,KS,
33574,2020-04-22,KS,
17132,2020-04-23,KS,
21800,2020-04-24,KS,
14706,2020-04-25,KS,
21679,2020-04-26,KS,
18789,2020-04-27,KS,
17837,2020-04-28,KS,
22315,2020-04-29,KS,
13933,2020-04-30,KS,
21634,2020-05-01,KS,
18705,2020-05-02,KS,
13443,2020-05-03,KS,
14586,2020-05-04,KS,
14319,2020-05-05,KS,
20910,2020-05-06,KS,
13343,2020-05-07,KS,
20745,2020-05-08,KS,
15503,2020-05-09,KS,
18412,2020-05-10,KS,
20387,2020-05-11,KS,
17792,2020-05-12,KS,
17840,2020-05-13,KS,
14839,2020-05-14,KS,
14783,2020-05-15,KS,
17681,2020-05-16,KS,
17158,2020-05-17,KS,
17496,2020-05-18,KS,
20099,2020-05-19,KS,
21561,2020-05-20,KS,
18070,2020-05-21,KS,
22118,2020-05-22,KS,
17590,2020-05-23,KS,
19428,2020-05-24,KS,
16855,2020-05-25,KS,
13497,2020-05-26,KS,
22662,2020-05-27,KS,
20006,2020-05-28,KS,
18319,2020-05-29,KS,
14807,2020-05-30,KS,
15444,2020-05-31,KS,
17368,2020-06-01,KS,
17288,2020-06-02,KS,
16411,2020-06-03,KS,
17532,2020-06-04,KS,
18365,2020-06-05,KS,
14606,2020-06-06,KS,
19776,2020-06-07,KS,
17264,2020-06-08,KS,
14018,2020-06-09,KS,
15821,2020-06-10,KS,
14571,2020-06-11,KS,
17067,2020-06-12,KS,
21834,2020-06-13,KS,
22180,2020-06-14,KS,
19110,2020-06-15,KS,
22151,2020-06-16,KS,
13455,2020-06-17,KS,
14956,2020-06-18,KS,
20725,2020-06-19,KS,
16926,2020-06-20,KS,
16664,2020-06-21,KS,
21312,2020-06-22,KS,
22302,2020-06-23,KS,
22477,2020-06-24,KS,
14688,2020-06-25,KS,
14304,2020-06-26,KS,
14226,2020-06-27,KS,
20080,2020-06-28,KS,
16016,2020-06-29,KS,
22323,2020-06-30,KS,
21028,2020-07-01,KS,
21758,2020-07-02,KS,
21899,2020-07-03,KS,
13730,2020-07-04,KS,
20463,2020-07-05,KS,
20589,2020-07-06,KS,
22549,2020-07-07,KS,
19529,2020-07-08,KS,
21321,2020-07-09,KS,
19953,2020-07-10,KS,
21720,2020-07-11,KS,
19255,2020-07-12,KS,
18008,2020-07-13,KS,
13816,2020-07-14,KS,
19173,2020-07-15,KS,
19208,2020-07-16,KS,
21304,2020-07-17,KS,
