,Unnamed: 0,previous_day_admission_influenza_confirmed
1272,80961,1.0
1273,78433,0.0
1274,76480,0.0
1275,81470,0.0
1276,75544,0.0
1277,79045,0.0
1278,67723,0.0
1279,73681,2.0
1280,71458,0.0
1281,1085,0.0
1282,62669,0.0
1283,60601,1.0
1284,61572,1.0
1285,72711,1.0
1286,61815,1.0
1287,65698,0.0
1288,67969,0.0
1289,66930,0.0
1290,68875,0.0
1291,64647,1.0
1292,68759,0.0
1293,61111,0.0
1294,61805,2.0
1295,64469,1.0
1296,73707,0.0
1297,68625,0.0
1298,67646,0.0
1299,71836,1.0
1300,64007,0.0
1301,63522,1.0
1302,68159,0.0
1303,60774,1.0
1304,71922,1.0
1305,60970,3.0
1306,66167,2.0
1307,68491,1.0
1308,64328,2.0
1309,68690,0.0
1310,69568,0.0
1311,66540,0.0
1312,61167,1.0
1313,61052,1.0
1314,62309,0.0
1315,60786,2.0
1316,68736,0.0
1317,69037,1.0
1318,62648,1.0
1319,69922,0.0
1320,62409,1.0
1321,67669,3.0
1322,66763,0.0
1323,63741,0.0
1324,61896,4.0
1325,61956,1.0
1326,66849,1.0
1327,66506,2.0
1328,69180,1.0
1329,70626,0.0
1330,61483,0.0
1331,61580,0.0
1332,63487,1.0
1333,63066,0.0
1334,73405,2.0
1335,68254,1.0
1336,69929,1.0
1337,63463,0.0
1338,71260,2.0
1339,63236,1.0
1340,70276,1.0
1341,66342,2.0
1342,71463,0.0
1343,60656,1.0
1344,62400,2.0
1345,66421,3.0
1346,62198,3.0
1347,67435,3.0
1348,68195,2.0
1349,73890,2.0
1350,73495,3.0
1351,61513,1.0
1352,61140,3.0
03,2.0
6.0
