,date,state,previous_day_admission_influenza_confirmed
27605,2020-03-01,ME,
32012,2020-03-02,ME,
30755,2020-03-03,ME,
31921,2020-03-04,ME,
31006,2020-03-05,ME,
23910,2020-03-06,ME,
29911,2020-03-07,ME,
23693,2020-03-08,ME,
32730,2020-03-09,ME,
34370,2020-03-10,ME,
26275,2020-03-11,ME,
30660,2020-03-12,ME,
30172,2020-03-13,ME,
32016,2020-03-14,ME,
27830,2020-03-15,ME,
33239,2020-03-16,ME,
31985,2020-03-17,ME,
27345,2020-03-18,ME,
30958,2020-03-19,ME,
28534,2020-03-20,ME,
30123,2020-03-21,ME,
25909,2020-03-22,ME,
33401,2020-03-23,ME,
23945,2020-03-24,ME,
23999,2020-03-25,ME,
30095,2020-03-26,ME,
32600,2020-03-27,ME,
30188,2020-03-28,ME,
24701,2020-03-29,ME,
31757,2020-03-30,ME,
25713,2020-03-31,ME,
28100,2020-04-01,ME,
27091,2020-04-02,ME,
27093,2020-04-03,ME,
29065,2020-04-04,ME,
34507,2020-04-05,ME,
34327,2020-04-06,ME,
29057,2020-04-07,ME,
25752,2020-04-08,ME,
29519,2020-04-09,ME,
25947,2020-04-10,ME,
34367,2020-04-11,ME,
27707,2020-04-12,ME,
34354,2020-04-13,ME,
25276,2020-04-14,ME,
34000,2020-04-15,ME,
31136,2020-04-16,ME,
25270,2020-04-17,ME,
29612,2020-04-18,ME,
33571,2020-04-19,ME,
30523,2020-04-20,ME,
27700,2020-04-21,ME,
24475,2020-04-22,ME,
19643,2020-04-23,ME,
18835,2020-04-24,ME,
15580,2020-04-25,ME,
16114,2020-04-26,ME,
18749,2020-04-27,ME,
21441,2020-04-28,ME,
19018,2020-04-29,ME,
20564,2020-04-30,ME,
22286,2020-05-01,ME,
18388,2020-05-02,ME,
15172,2020-05-03,ME,
13568,2020-05-04,ME,
16020,2020-05-05,ME,
17127,2020-05-06,ME,
14163,2020-05-07,ME,
15227,2020-05-08,ME,
14522,2020-05-09,ME,
21141,2020-05-10,ME,
22876,2020-05-11,ME,
14423,2020-05-12,ME,
13311,2020-05-13,ME,
14784,2020-05-14,ME,
21581,2020-05-15,ME,
22308,2020-05-16,ME,
14774,2020-05-17,ME,
13771,2020-05-18,ME,
15330,2020-05-19,ME,
22269,2020-05-20,ME,
13292,2020-05-21,ME,
15011,2020-05-22,ME,
13977,2020-05-23,ME,
20534,2020-05-24,ME,
22055,2020-05-25,ME,
13797,2020-05-26,ME,
20335,2020-05-27,ME,
14371,2020-05-28,ME,
18144,2020-05-29,ME,
18728,2020-05-30,ME,
23111,2020-05-31,ME,
18181,2020-06-01,ME,
