,date,state,previous_day_admission_influenza_confirmed
33327,2020-03-14,UT,
28809,2020-03-15,UT,
26386,2020-03-16,UT,
24835,2020-03-17,UT,
24923,2020-03-18,UT,
31486,2020-03-19,UT,
32504,2020-03-20,UT,
27798,2020-03-27,UT,
33724,2020-03-28,UT,
26411,2020-03-29,UT,
27308,2020-03-30,UT,
27877,2020-03-31,UT,
27931,2020-04-01,UT,
28813,2020-04-02,UT,
25722,2020-04-03,UT,
33357,2020-04-04,UT,
29659,2020-04-05,UT,
30357,2020-04-06,UT,
29159,2020-04-07,UT,
33584,2020-04-08,UT,
30008,2020-04-09,UT,
33231,2020-04-10,UT,
30181,2020-04-11,UT,
27250,2020-04-12,UT,
31265,2020-04-13,UT,
24169,2020-04-14,UT,
29892,2020-04-15,UT,
26409,2020-04-16,UT,
29447,2020-04-17,UT,
26625,2020-04-18,UT,
33110,2020-04-19,UT,
32070,2020-04-20,UT,
23378,2020-04-21,UT,
31263,2020-04-22,UT,
18552,2020-04-23,UT,
20508,2020-04-24,UT,
14741,2020-04-25,UT,
16609,2020-04-26,UT,
15202,2020-04-27,UT,
15387,2020-04-28,UT,
17998,2020-04-29,UT,
19946,2020-04-30,UT,
17547,2020-05-01,UT,
20618,2020-05-02,UT,
19982,2020-05-03,UT,
17507,2020-05-04,UT,
20052,2020-05-05,UT,
16797,2020-05-06,UT,
19210,2020-05-07,UT,
19660,2020-05-08,UT,
16725,2020-05-09,UT,
19583,2020-05-10,UT,
15852,2020-05-11,UT,
20346,2020-05-12,UT,
16875,2020-05-13,UT,
16872,2020-05-14,UT,
16297,2020-05-15,UT,
21326,2020-05-16,UT,
20245,2020-05-17,UT,
19634,2020-05-18,UT,
21404,2020-05-19,UT,
15933,2020-05-20,UT,
19818,2020-05-21,UT,
13461,2020-05-22,UT,
15475,2020-05-23,UT,
21425,2020-05-24,UT,
23260,2020-05-25,UT,
20429,2020-05-26,UT,
14748,2020-05-27,UT,
22843,2020-05-28,UT,
16627,2020-05-29,UT,
21672,2020-05-30,UT,
13490,2020-05-31,UT,
16363,2020-06-01,UT,
18716,2020-06-02,UT,
14138,2020-06-03,UT,
15222,2020-06-04,UT,
21320,2020-06-05,UT,
22205,2020-06-06,UT,
21146,2020-06-07,UT,
21272,2020-06-08,UT,
22988,2020-06-09,UT,
15051,2020-06-10,UT,
20000,2020-06-11,UT,
18807,2020-06-12,UT,
13862,2020-06-13,UT,
21311,2020-06-14,UT,
14311,2020-06-15,UT,
13836,2020-06-16,UT,
16021,2020-06-17,UT,
22603,2020-06-18,UT,
19481,2020-06-19,UT,
21263,2020-06-20,UT,
21004,2020-06-21,UT,
22961,2020-06-22,UT,
19280,2020-06-23,UT,
21210,2020-06-24,UT,
18534,2020-06-25,UT,
16047,2020-06-26,UT,
14893,2020-06-27,UT,
18187,2020-06-28,UT,
18308,2020-06-29,UT,
20136,2020-06-30,UT,
13282,2020-07-01,UT,
18786,2020-07-02,UT,
18836,2020-07-03,UT,
18188,2020-07-04,UT,
17069,2020-07-05,UT,
16091,2020-07-06,UT,
20210,2020-07-07,UT,
18827,2020-07-08,UT,
21731,2020-07-09,UT,
14609,2020-07-10,UT,
13368,2020-07-11,UT,
15302,2020-07-12,UT,
15838,2020-07-13,UT,
18258,2020-07-14,UT,
22902,2020-07-15,UT,
20378,2020-07-16,UT,
18746,2020-07-17,UT,
14270,2020-07-18,UT,
15108,2020-07-19,UT,
17441,2020-07-20,UT,
17993,2020-07-21,UT,
14636,2020-07-22,UT,
16752,2020-07-23,UT,
13649,2020-07-24,UT,
21327,2020-07-25,UT,
20761,2020-07-26,UT,
22059,2020-07-27,UT,
14565,2020-07-28,UT,
15165,2020-07-29,UT,
19415,2020-07-30,UT,
18154,2020-07-31,UT,
17215,2020-08-01,UT,
22893,2020-08-02,UT,
14062,2020-08-03,UT,
16424,2020-08-04,UT,
13894,2020-08-05,UT,
13890,2020-08-06,UT,
19881,2020-08-07,UT,
19656,2020-08-08,UT,
17025,2020-08-09,UT,
20996,2020-08-10,UT,
21802,2020-08-11,UT,
23096,2020-08-12,UT,
16817,2020-08-13,UT,
15445,2020-08-14,UT,
23256,2020-08-15,UT,
20382,2020-08-16,UT,
21854,2020-08-17,UT,
22570,2020-08-18,UT,
22233,2020-08-19,UT,
20223,2020-08-20,UT,
21085,2020-08-21,UT,
18918,2020-08-22,UT,
16479,2020-08-23,UT,
15284,2020-08-24,UT,
18387,2020-08-25,UT,
19011,2020-08-26,UT,
21051,2020-08-27,UT,
14141,2020-08-28,UT,
20343,2020-08-29,UT,
16298,2020-08-30,UT,
16243,2020-08-31,UT,
18879,2020-09-01,UT,
20069,2020-09-02,UT,
17901,2020-09-03,UT,
20183,2020-09-04,UT,
13350,2020-09-05,UT,
17421,2020-09-06,UT,
22590,2020-09-07,UT,
14969,2020-09-08,UT,
18014,2020-09-09,UT,
18957,2020-09-10,UT,
14764,2020-09-11,UT,
20390,2020-09-12,UT,
17494,2020-09-13,UT,
13431,2020-09-14,UT,
16819,2020-09-15,UT,
13356,2020-09-16,UT,
18053,2020-09-17,UT,
16523,2020-09-18,UT,
16179,2020-09-19,UT,
13320,2020-09-20,UT,
21787,2020-09-21,UT,
14109,2020-09-22,UT,
14334,2020-09-23,UT,
13665,2020-09-24,UT,
22653,2020-09-25,UT,
17357,2020-09-26,UT,
16064,2020-09-27,UT,
20973,2020-09-28,UT,
21103,2020-09-29,UT,
15720,2020-09-30,UT,
14658,2020-10-01,UT,
14183,2020-10-02,UT,
15622,2020-10-03,UT,
22647,2020-10-04,UT,
22875,2020-10-05,UT,
17593,2020-10-06,UT,
21868,2020-10-07,UT,
20963,2020-10-08,UT,
14843,2020-10-09,UT,
19888,2020-10-10,UT,
15410,2020-10-11,UT,
22604,2020-10-12,UT,
18440,2020-10-13,UT,
22792,2020-10-14,UT,
19451,2020-10-15,UT,
21994,2020-10-16,UT,
19988,2020-10-17,UT,0.0
16964,2020-10-18,UT,0.0
20219,2020-10-19,UT,0.0
14611,2020-10-20,UT,0.0
19070,2020-10-21,UT,0.0
17833,2020-10-22,UT,0.0
19270,2020-10-23,UT,0.0
15770,2020-10-24,UT,0.0
22349,2020-10-25,UT,0.0
21594,2020-10-26,UT,0.0
15575,2020-10-27,UT,0.0
19806,2020-10-28,UT,0.0
18539,2020-10-29,UT,0.0
6460,2020-10-30,UT,0.0
12839,2020-10-31,UT,1.0
7944,2020-11-01,UT,1.0
8302,2020-11-02,UT,0.0
3537,2020-11-03,UT,0.0
6439,2020-11-04,UT,0.0
4381,2020-11-05,UT,0.0
8654,2020-11-06,UT,0.0
7514,2020-11-07,UT,0.0
10235,2020-11-08,UT,0.0
6102,2020-11-09,UT,0.0
4245,2020-11-10,UT,1.0
7679,2020-11-11,UT,0.0
2337,2020-11-12,UT,0.0
7237,2020-11-13,UT,0.0
7101,2020-11-14,UT,0.0
12463,2020-11-15,UT,0.0
7820,2020-11-16,UT,0.0
6300,2020-11-17,UT,0.0
11766,2020-11-18,UT,0.0
8342,2020-11-19,UT,0.0
2788,2020-11-20,UT,0.0
3670,2020-11-21,UT,0.0
6075,2020-11-22,UT,0.0
6420,2020-11-23,UT,0.0
12969,2020-11-24,UT,0.0
5655,2020-11-25,UT,0.0
9003,2020-11-26,UT,0.0
13081,2020-11-27,UT,0.0
11928,2020-11-28,UT,0.0
4812,2020-11-29,UT,0.0
1429,2020-11-30,UT,0.0
3826,2020-12-01,UT,0.0
12908,2020-12-02,UT,0.0
2351,2020-12-03,UT,0.0
10473,2020-12-04,UT,0.0
2353,2020-12-05,UT,0.0
1338,2020-12-06,UT,2.0
12744,2020-12-07,UT,1.0
2488,2020-12-08,UT,0.0
10714,2020-12-09,UT,0.0
1516,2020-12-10,UT,1.0
10765,2020-12-11,UT,0.0
12536,2020-12-12,UT,0.0
11816,2020-12-13,UT,0.0
4570,2020-12-14,UT,0.0
3980,2020-12-15,UT,0.0
11028,2020-12-16,UT,0.0
7051,2020-12-17,UT,0.0
12247,2020-12-18,UT,0.0
4561,2020-12-19,UT,0.0
10212,2020-12-20,UT,0.0
12444,2020-12-21,UT,0.0
12039,2020-12-22,UT,0.0
9452,2020-12-23,UT,0.0
11545,2020-12-24,UT,0.0
9204,2020-12-25,UT,0.0
5718,2020-12-26,UT,0.0
2376,2020-12-27,UT,0.0
8998,2020-12-28,UT,0.0
8389,2020-12-29,UT,0.0
9540,2020-12-30,UT,0.0
5073,2020-12-31,UT,0.0
8057,2021-01-01,UT,0.0
4885,2021-01-02,UT,1.0
8154,2021-01-03,UT,0.0
4281,2021-01-04,UT,0.0
6339,2021-01-05,UT,0.0
7569,2021-01-06,UT,0.0
4468,2021-01-07,UT,0.0
10002,2021-01-08,UT,0.0
4318,2021-01-09,UT,0.0
6881,2021-01-10,UT,0.0
8205,2021-01-11,UT,1.0
10065,2021-01-12,UT,0.0
9758,2021-01-13,UT,0.0
7042,2021-01-14,UT,0.0
2119,2021-01-15,UT,0.0
6702,2021-01-16,UT,0.0
7734,2021-01-17,UT,0.0
5722,2021-01-18,UT,0.0
3614,2021-01-19,UT,0.0
3440,2021-01-20,UT,0.0
3669,2021-01-21,UT,0.0
5262,2021-01-22,UT,0.0
3312,2021-01-23,UT,0.0
10348,2021-01-24,UT,0.0
6816,2021-01-25,UT,0.0
12306,2021-01-26,UT,0.0
5374,2021-01-27,UT,0.0
1833,2021-01-28,UT,0.0
7856,2021-01-29,UT,0.0
2732,2021-01-30,UT,0.0
3127,2021-01-31,UT,0.0
3036,2021-02-01,UT,0.0
12896,2021-02-02,UT,0.0
12261,2021-02-03,UT,0.0
11857,2021-02-04,UT,0.0
1656,2021-02-05,UT,0.0
6711,2021-02-06,UT,0.0
9141,2021-02-07,UT,0.0
9106,2021-02-08,UT,0.0
1944,2021-02-09,UT,0.0
10299,2021-02-10,UT,1.0
3142,2021-02-11,UT,1.0
5942,2021-02-12,UT,1.0
12233,2021-02-13,UT,1.0
10528,2021-02-14,UT,1.0
8550,2021-02-15,UT,0.0
11939,2021-02-16,UT,0.0
8010,2021-02-17,UT,1.0
8753,2021-02-18,UT,1.0
9513,2021-02-19,UT,1.0
3138,2021-02-20,UT,1.0
5146,2021-02-21,UT,1.0
5028,2021-02-22,UT,0.0
12222,2021-02-23,UT,0.0
4947,2021-02-24,UT,0.0
12012,2021-02-25,UT,0.0
7409,2021-02-26,UT,0.0
1490,2021-02-27,UT,0.0
8989,2021-02-28,UT,0.0
11653,2021-03-01,UT,0.0
9120,2021-03-02,UT,0.0
5159,2021-03-03,UT,0.0
6757,2021-03-04,UT,0.0
5067,2021-03-05,UT,0.0
8218,2021-03-06,UT,0.0
12770,2021-03-07,UT,0.0
2520,2021-03-08,UT,0.0
8908,2021-03-09,UT,0.0
2456,2021-03-10,UT,0.0
4397,2021-03-11,UT,0.0
9052,2021-03-12,UT,0.0
12351,2021-03-13,UT,0.0
5787,2021-03-14,UT,0.0
5568,2021-03-15,UT,0.0
1531,2021-03-16,UT,0.0
1329,2021-03-17,UT,0.0
3318,2021-03-18,UT,0.0
3792,2021-03-19,UT,0.0
2576,2021-03-20,UT,0.0
7494,2021-03-21,UT,0.0
10900,2021-03-22,UT,0.0
12650,2021-03-23,UT,1.0
7170,2021-03-24,UT,0.0
3308,2021-03-25,UT,0.0
6331,2021-03-26,UT,0.0
2221,2021-03-27,UT,0.0
10150,2021-03-28,UT,0.0
1244,2021-03-29,UT,0.0
6361,2021-03-30,UT,0.0
4143,2021-03-31,UT,0.0
12142,2021-04-01,UT,0.0
2699,2021-04-02,UT,0.0
3693,2021-04-03,UT,0.0
4072,2021-04-04,UT,0.0
12671,2021-04-05,UT,0.0
8054,2021-04-06,UT,0.0
4610,2021-04-07,UT,0.0
11751,2021-04-08,UT,0.0
12598,2021-04-09,UT,0.0
11701,2021-04-10,UT,0.0
5044,2021-04-11,UT,0.0
2129,2021-04-12,UT,0.0
