,date,state,previous_day_admission_influenza_confirmed
23514,2020-03-01,WY,
24166,2020-03-02,WY,
28758,2020-03-03,WY,
27316,2020-03-04,WY,
23314,2020-03-05,WY,
32601,2020-03-06,WY,
24817,2020-03-07,WY,
33488,2020-03-08,WY,
30100,2020-03-09,WY,
29386,2020-03-10,WY,
28012,2020-03-11,WY,
34664,2020-03-12,WY,
29112,2020-03-13,WY,
33563,2020-03-14,WY,
27666,2020-03-15,WY,
26926,2020-03-16,WY,
30163,2020-03-17,WY,
24961,2020-03-18,WY,
29404,2020-03-19,WY,
27171,2020-03-20,WY,
30820,2020-03-21,WY,
32375,2020-03-22,WY,
31416,2020-03-23,WY,
26829,2020-03-24,WY,
25105,2020-03-25,WY,
30992,2020-03-26,WY,
31043,2020-03-27,WY,
23350,2020-03-28,WY,
31792,2020-03-29,WY,
24619,2020-03-30,WY,
30566,2020-03-31,WY,
33318,2020-04-01,WY,
25527,2020-04-02,WY,
26496,2020-04-03,WY,
23692,2020-04-04,WY,
28657,2020-04-05,WY,
27761,2020-04-06,WY,
26044,2020-04-07,WY,
24152,2020-04-08,WY,
31963,2020-04-09,WY,
34307,2020-04-10,WY,
25069,2020-04-11,WY,
31699,2020-04-12,WY,
33920,2020-04-13,WY,
23424,2020-04-14,WY,
30954,2020-04-15,WY,
33643,2020-04-16,WY,
24564,2020-04-17,WY,
30769,2020-04-18,WY,
33317,2020-04-19,WY,
28921,2020-04-20,WY,
30446,2020-04-21,WY,
32864,2020-04-22,WY,
28423,2020-04-23,WY,
13770,2020-04-24,WY,
16818,2020-04-25,WY,
13752,2020-04-26,WY,
21984,2020-04-27,WY,
13362,2020-04-28,WY,
18372,2020-04-29,WY,
15339,2020-04-30,WY,
18538,2020-05-01,WY,
21018,2020-05-02,WY,
18465,2020-05-03,WY,
17720,2020-05-04,WY,
15277,2020-05-05,WY,
14944,2020-05-06,WY,
15401,2020-05-07,WY,
17947,2020-05-08,WY,
18084,2020-05-09,WY,
19804,2020-05-10,WY,
19879,2020-05-11,WY,
17787,2020-05-12,WY,
23044,2020-05-13,WY,
17103,2020-05-14,WY,
20130,2020-05-15,WY,
16388,2020-05-16,WY,
14404,2020-05-17,WY,
22212,2020-05-18,WY,
17365,2020-05-19,WY,
19232,2020-05-20,WY,
16956,2020-05-21,WY,
13429,2020-05-22,WY,
19053,2020-05-23,WY,
18888,2020-05-24,WY,
19373,2020-05-25,WY,
15848,2020-05-26,WY,
18656,2020-05-27,WY,
15382,2020-05-28,WY,
20283,2020-05-29,WY,
17598,2020-05-30,WY,
15020,2020-05-31,WY,
16262,2020-06-01,WY,
15459,2020-06-02,WY,
17378,2020-06-03,WY,
14557,2020-06-04,WY,
22329,2020-06-05,WY,
18659,2020-06-06,WY,
22165,2020-06-07,WY,
15461,2020-06-08,WY,
14960,2020-06-09,WY,
19801,2020-06-10,WY,
20129,2020-06-11,WY,
14578,2020-06-12,WY,
20826,2020-06-13,WY,
23208,2020-06-14,WY,
22186,2020-06-15,WY,
17061,2020-06-16,WY,
14308,2020-06-17,WY,
13645,2020-06-18,WY,
19580,2020-06-19,WY,
19923,2020-06-20,WY,
22015,2020-06-21,WY,
21954,2020-06-22,WY,
21495,2020-06-23,WY,
22485,2020-06-24,WY,
13414,2020-06-25,WY,
20012,2020-06-26,WY,
18496,2020-06-27,WY,
19486,2020-06-28,WY,
18998,2020-06-29,WY,
21203,2020-06-30,WY,
19632,2020-07-01,WY,
21376,2020-07-02,WY,
19533,2020-07-03,WY,
16878,2020-07-04,WY,
14437,2020-07-05,WY,
17470,2020-07-06,WY,
20085,2020-07-07,WY,
21601,2020-07-08,WY,
15697,2020-07-09,WY,
21200,2020-07-10,WY,
21993,2020-07-11,WY,
16935,2020-07-12,WY,
18215,2020-07-13,WY,
17116,2020-07-14,WY,
20121,2020-07-15,WY,
19361,2020-07-16,WY,
18571,2020-07-17,WY,
15023,2020-07-18,WY,
22587,2020-07-19,WY,
17310,2020-07-20,WY,
16001,2020-07-21,WY,
16011,2020-07-22,WY,
21609,2020-07-23,WY,
19314,2020-07-24,WY,
16018,2020-07-25,WY,
13704,2020-07-26,WY,
18175,2020-07-27,WY,
14402,2020-07-28,WY,
15972,2020-07-29,WY,
15191,2020-07-30,WY,
17334,2020-07-31,WY,
15426,2020-08-01,WY,
21183,2020-08-02,WY,
18633,2020-08-03,WY,
13883,2020-08-04,WY,
14495,2020-08-05,WY,
16826,2020-08-06,WY,
18823,2020-08-07,WY,
18031,2020-08-08,WY,
16517,2020-08-09,WY,
23006,2020-08-10,WY,
22926,2020-08-11,WY,
20164,2020-08-12,WY,
