,Unnamed: 0,previous_day_admission_influenza_confirmed
1263,76283,0.0
1264,75659,0.0
1265,75220,0.0
1266,81478,0.0
1267,77362,0.0
1268,76920,0.0
1269,80715,1.0
1270,80275,0.0
1271,79803,0.0
1272,78430,0.0
1273,75129,0.0
1274,76403,0.0
1275,81448,0.0
1276,78955,0.0
1277,76759,0.0
1278,78085,0.0
1279,77948,0.0
1280,81392,0.0
1281,81203,0.0
1282,76614,0.0
1283,80213,0.0
1284,75906,0.0
1285,79419,0.0
1286,77164,0.0
1287,74854,0.0
1288,80503,0.0
1289,81682,0.0
1290,79585,0.0
1291,77029,0.0
1292,74713,0.0
1293,77826,0.0
1294,81198,0.0
1295,80389,0.0
1296,70443,0.0
1297,68189,1.0
1298,67297,0.0
1299,64022,0.0
1300,66920,0.0
1301,61409,0.0
1302,67841,0.0
1303,67221,0.0
1304,61248,0.0
1305,67416,2.0
1306,1078,1.0
1307,67671,0.0
1308,66012,0.0
1309,1075,0.0
1310,67093,0.0
1311,61794,0.0
1312,67948,0.0
1313,62212,0.0
1314,64287,0.0
1315,66569,0.0
1316,67773,0.0
1317,66884,0.0
1318,65254,0.0
1319,64658,1.0
1320,62181,0.0
1321,60682,0.0
1322,66806,0.0
1323,63721,0.0
1324,68236,0.0
1325,72559,0.0
1326,68556,0.0
1327,69914,1.0
1328,62857,0.0
1329,73343,0.0
1330,73272,0.0
1331,67890,0.0
1332,61404,0.0
1333,1050,0.0
1334,67533,1.0
1335,67647,0.0
1336,65998,0.0
1337,70229,0.0
1338,67960,0.0
1339,1046,0.0
1340,60843,0.0
1341,60951,0.0
1342,62628,0.0
1343,68841,0.0
.0

