,date,state,previous_day_admission_influenza_confirmed
32778,2020-03-03,RI,
28343,2020-03-04,RI,
33747,2020-03-05,RI,
31262,2020-03-06,RI,
32974,2020-03-07,RI,
32622,2020-03-08,RI,
25847,2020-03-09,RI,
26054,2020-03-10,RI,
26343,2020-03-11,RI,
27783,2020-03-12,RI,
33077,2020-03-13,RI,
24150,2020-03-14,RI,
31750,2020-03-15,RI,
25515,2020-03-16,RI,
24139,2020-03-17,RI,
32905,2020-03-18,RI,
27992,2020-03-19,RI,
26488,2020-03-20,RI,
32444,2020-03-21,RI,
24263,2020-03-22,RI,
23704,2020-03-23,RI,
31202,2020-03-24,RI,
32124,2020-03-25,RI,
26990,2020-03-26,RI,0.0
24682,2020-03-27,RI,0.0
31935,2020-03-28,RI,0.0
26315,2020-03-29,RI,0.0
24640,2020-03-30,RI,0.0
28417,2020-03-31,RI,0.0
28028,2020-04-01,RI,0.0
31543,2020-04-02,RI,0.0
24492,2020-04-03,RI,0.0
23815,2020-04-04,RI,
26218,2020-04-05,RI,
30119,2020-04-06,RI,
24891,2020-04-07,RI,
24803,2020-04-08,RI,
29126,2020-04-09,RI,
27918,2020-04-10,RI,0.0
30377,2020-04-11,RI,0.0
28960,2020-04-12,RI,0.0
30326,2020-04-13,RI,0.0
26846,2020-04-14,RI,0.0
31402,2020-04-15,RI,0.0
26910,2020-04-16,RI,0.0
23840,2020-04-17,RI,0.0
29114,2020-04-18,RI,0.0
23975,2020-04-19,RI,0.0
29016,2020-04-20,RI,0.0
27956,2020-04-21,RI,0.0
32249,2020-04-22,RI,0.0
13859,2020-04-23,RI,0.0
20585,2020-04-24,RI,0.0
13923,2020-04-25,RI,0.0
23136,2020-04-26,RI,0.0
22546,2020-04-27,RI,0.0
14189,2020-04-28,RI,0.0
18139,2020-04-29,RI,0.0
14726,2020-04-30,RI,0.0
21372,2020-05-01,RI,0.0
17935,2020-05-02,RI,0.0
14131,2020-05-03,RI,0.0
13724,2020-05-04,RI,0.0
19920,2020-05-05,RI,0.0
21940,2020-05-06,RI,0.0
23139,2020-05-07,RI,0.0
16870,2020-05-08,RI,0.0
13818,2020-05-09,RI,0.0
20281,2020-05-10,RI,0.0
17251,2020-05-11,RI,0.0
13569,2020-05-12,RI,0.0
19999,2020-05-13,RI,0.0
19177,2020-05-14,RI,0.0
20571,2020-05-15,RI,0.0
17322,2020-05-16,RI,0.0
18568,2020-05-17,RI,0.0
16277,2020-05-18,RI,0.0
19313,2020-05-19,RI,0.0
16207,2020-05-20,RI,0.0
17094,2020-05-21,RI,0.0
19134,2020-05-22,RI,0.0
20977,2020-05-23,RI,0.0
20480,2020-05-24,RI,0.0
16058,2020-05-25,RI,0.0
18094,2020-05-26,RI,0.0
19008,2020-05-27,RI,0.0
22972,2020-05-28,RI,0.0
19586,2020-05-29,RI,0.0
15867,2020-05-30,RI,0.0
14390,2020-05-31,RI,0.0
17907,2020-06-01,RI,0.0
20860,2020-06-02,RI,0.0
18042,2020-06-03,RI,0.0
13896,2020-06-04,RI,0.0
15677,2020-06-05,RI,0.0
15415,2020-06-06,RI,0.0
19411,2020-06-07,RI,0.0
13587,2020-06-08,RI,0.0
22973,2020-06-09,RI,0.0
17512,2020-06-10,RI,0.0
23266,2020-06-11,RI,0.0
16841,2020-06-12,RI,0.0
15525,2020-06-13,RI,0.0
20184,2020-06-14,RI,
15716,2020-06-15,RI,0.0
21229,2020-06-16,RI,0.0
14855,2020-06-17,RI,0.0
22760,2020-06-18,RI,0.0
14225,2020-06-19,RI,0.0
21191,2020-06-20,RI,0.0
20565,2020-06-21,RI,0.0
17784,2020-06-22,RI,0.0
20107,2020-06-23,RI,0.0
21490,2020-06-24,RI,0.0
15592,2020-06-25,RI,0.0
17828,2020-06-26,RI,0.0
15053,2020-06-27,RI,0.0
17279,2020-06-28,RI,0.0
22415,2020-06-29,RI,0.0
22718,2020-06-30,RI,0.0
15052,2020-07-01,RI,0.0
22695,2020-07-02,RI,0.0
19955,2020-07-03,RI,0.0
19663,2020-07-04,RI,0.0
20097,2020-07-05,RI,0.0
14146,2020-07-06,RI,0.0
15906,2020-07-07,RI,0.0
17817,2020-07-08,RI,0.0
22800,2020-07-09,RI,0.0
17278,2020-07-10,RI,0.0
22026,2020-07-11,RI,0.0
18517,2020-07-12,RI,0.0
14973,2020-07-13,RI,0.0
19786,2020-07-14,RI,0.0
14714,2020-07-15,RI,0.0
19899,2020-07-16,RI,0.0
16504,2020-07-17,RI,0.0
17396,2020-07-18,RI,0.0
16887,2020-07-19,RI,0.0
15499,2020-07-20,RI,0.0
22578,2020-07-21,RI,0.0
14417,2020-07-22,RI,0.0
19603,2020-07-23,RI,0.0
14098,2020-07-24,RI,0.0
22583,2020-07-25,RI,0.0
19561,2020-07-26,RI,0.0
22139,2020-07-27,RI,
17048,2020-07-28,RI,
17007,2020-07-29,RI,
16879,2020-07-30,RI,
146,2020-07-31,RI,
13962,2020-08-01,RI,
15364,2020-08-02,RI,
13935,2020-08-03,RI,
19968,2020-08-04,RI,
21684,2020-08-05,RI,
22422,2020-08-06,RI,
17178,2020-08-07,RI,
14961,2020-08-08,RI,
17179,2020-08-09,RI,
13396,2020-08-10,RI,
19784,2020-08-11,RI,
14415,2020-08-12,RI,
19276,2020-08-13,RI,
15287,2020-08-14,RI,
22119,2020-08-15,RI,
13323,2020-08-16,RI,
14479,2020-08-17,RI,
19606,2020-08-18,RI,
22097,2020-08-19,RI,
19040,2020-08-20,RI,
16034,2020-08-21,RI,
23030,2020-08-22,RI,
17319,2020-08-23,RI,
21046,2020-08-24,RI,
16704,2020-08-25,RI,
14114,2020-08-26,RI,
15590,2020-08-27,RI,
133,2020-08-28,RI,
18343,2020-08-29,RI,
20601,2020-08-30,RI,
21847,2020-08-31,RI,
23058,2020-09-01,RI,
131,2020-09-02,RI,
16768,2020-09-03,RI,
16237,2020-09-04,RI,
15707,2020-09-05,RI,
20461,2020-09-06,RI,
13390,2020-09-07,RI,
19587,2020-09-08,RI,
22978,2020-09-09,RI,
22539,2020-09-10,RI,
17522,2020-09-11,RI,
20187,2020-09-12,RI,
17022,2020-09-13,RI,
20409,2020-09-14,RI,
20765,2020-09-15,RI,
14996,2020-09-16,RI,
13763,2020-09-17,RI,
13905,2020-09-18,RI,
22010,2020-09-19,RI,
17866,2020-09-20,RI,
21935,2020-09-21,RI,
16729,2020-09-22,RI,
22609,2020-09-23,RI,
19240,2020-09-24,RI,
16251,2020-09-25,RI,
19096,2020-09-26,RI,
13319,2020-09-27,RI,
13295,2020-09-28,RI,
17290,2020-09-29,RI,
121,2020-09-30,RI,
20926,2020-10-01,RI,
21392,2020-10-02,RI,
20317,2020-10-03,RI,
14905,2020-10-04,RI,
21836,2020-10-05,RI,
17732,2020-10-06,RI,
20560,2020-10-07,RI,
17973,2020-10-08,RI,
17057,2020-10-09,RI,
19413,2020-10-10,RI,
21290,2020-10-11,RI,
23057,2020-10-12,RI,
14869,2020-10-13,RI,
111,2020-10-14,RI,
18854,2020-10-15,RI,
18446,2020-10-16,RI,
19844,2020-10-17,RI,
17646,2020-10-18,RI,
19279,2020-10-19,RI,0.0
16988,2020-10-20,RI,0.0
21017,2020-10-21,RI,0.0
17349,2020-10-22,RI,2.0
14154,2020-10-23,RI,0.0
22005,2020-10-24,RI,0.0
13506,2020-10-25,RI,0.0
18769,2020-10-26,RI,0.0
17694,2020-10-27,RI,0.0
21727,2020-10-28,RI,0.0
18334,2020-10-29,RI,0.0
4055,2020-10-30,RI,0.0
11507,2020-10-31,RI,3.0
10846,2020-11-01,RI,1.0
9957,2020-11-02,RI,0.0
10631,2020-11-03,RI,0.0
8377,2020-11-04,RI,1.0
11541,2020-11-05,RI,0.0
5463,2020-11-06,RI,0.0
3667,2020-11-07,RI,0.0
3474,2020-11-08,RI,0.0
1722,2020-11-09,RI,0.0
4345,2020-11-10,RI,0.0
11407,2020-11-11,RI,0.0
13125,2020-11-12,RI,0.0
9464,2020-11-13,RI,0.0
8211,2020-11-14,RI,0.0
3109,2020-11-15,RI,0.0
3055,2020-11-16,RI,0.0
6909,2020-11-17,RI,0.0
9813,2020-11-18,RI,0.0
8491,2020-11-19,RI,0.0
2140,2020-11-20,RI,0.0
3210,2020-11-21,RI,0.0
1995,2020-11-22,RI,0.0
10053,2020-11-23,RI,0.0
5003,2020-11-24,RI,0.0
8596,2020-11-25,RI,0.0
3278,2020-11-26,RI,0.0
12125,2020-11-27,RI,0.0
7830,2020-11-28,RI,0.0
5216,2020-11-29,RI,0.0
4985,2020-11-30,RI,0.0
2649,2020-12-01,RI,0.0
9368,2020-12-02,RI,0.0
1780,2020-12-03,RI,0.0
4854,2020-12-04,RI,0.0
11178,2020-12-05,RI,0.0
8635,2020-12-06,RI,0.0
9050,2020-12-07,RI,0.0
8080,2020-12-08,RI,0.0
13008,2020-12-09,RI,0.0
