,date,state,previous_day_admission_influenza_confirmed
28400,2020-03-14,NM,
28202,2020-03-15,NM,
32772,2020-03-16,NM,
33682,2020-03-17,NM,
28432,2020-03-18,NM,
26450,2020-03-19,NM,
29981,2020-03-20,NM,
25663,2020-03-21,NM,
25530,2020-03-22,NM,
28016,2020-03-23,NM,
31966,2020-03-24,NM,
30759,2020-03-25,NM,
34657,2020-03-26,NM,
23833,2020-03-27,NM,
27230,2020-03-28,NM,
24778,2020-03-29,NM,
28268,2020-03-30,NM,
29741,2020-03-31,NM,
23917,2020-04-01,NM,
29611,2020-04-02,NM,
31698,2020-04-03,NM,
30682,2020-04-04,NM,
24964,2020-04-05,NM,
26943,2020-04-06,NM,
27047,2020-04-07,NM,
23569,2020-04-08,NM,
24684,2020-04-09,NM,
32473,2020-04-10,NM,
28753,2020-04-11,NM,
24571,2020-04-12,NM,
26214,2020-04-13,NM,
34158,2020-04-14,NM,
29785,2020-04-15,NM,
25693,2020-04-16,NM,
33351,2020-04-17,NM,
23402,2020-04-18,NM,
31215,2020-04-19,NM,
27528,2020-04-20,NM,
23603,2020-04-21,NM,
30842,2020-04-22,NM,
19766,2020-04-23,NM,
13971,2020-04-24,NM,
17882,2020-04-25,NM,
17045,2020-04-26,NM,
21196,2020-04-27,NM,
20404,2020-04-28,NM,
19185,2020-04-29,NM,
21916,2020-04-30,NM,
17599,2020-05-01,NM,
16380,2020-05-02,NM,
15603,2020-05-03,NM,
17502,2020-05-04,NM,
21162,2020-05-05,NM,
13588,2020-05-06,NM,
21939,2020-05-07,NM,
15613,2020-05-08,NM,
22191,2020-05-09,NM,
21888,2020-05-10,NM,
13374,2020-05-11,NM,
15687,2020-05-12,NM,
17675,2020-05-13,NM,
22911,2020-05-14,NM,
21722,2020-05-15,NM,
21107,2020-05-16,NM,
15362,2020-05-17,NM,
22563,2020-05-18,NM,
22369,2020-05-19,NM,
14907,2020-05-20,NM,
20858,2020-05-21,NM,
14553,2020-05-22,NM,
19738,2020-05-23,NM,
21799,2020-05-24,NM,
13952,2020-05-25,NM,
16815,2020-05-26,NM,
15178,2020-05-27,NM,
17023,2020-05-28,NM,
15736,2020-05-29,NM,
22071,2020-05-30,NM,
17093,2020-05-31,NM,
21521,2020-06-01,NM,
19684,2020-06-02,NM,
14203,2020-06-03,NM,
19678,2020-06-04,NM,
20794,2020-06-05,NM,
19260,2020-06-06,NM,
17889,2020-06-07,NM,
16885,2020-06-08,NM,
16680,2020-06-09,NM,
