,Unnamed: 0,previous_day_admission_influenza_confirmed
1301,65599,39.0
1302,61398,32.0
1303,63828,37.0
1304,71408,23.0
1305,70293,39.0
1306,62736,23.0
1307,63291,30.0
1308,65833,30.0
1309,62821,35.0
1310,72246,17.0
1311,69255,41.0
1312,72494,32.0
1313,61059,54.0
1314,65213,44.0
1315,66940,40.0
1316,65310,35.0
1317,67577,39.0
1318,69819,48.0
1319,73361,41.0
1320,69775,40.0
1321,61743,48.0
1322,66768,36.0
1323,73385,50.0
1324,71858,48.0
1325,63148,50.0
1326,61383,43.0
1327,65071,79.0
1328,73786,86.0
1329,70192,74.0
1330,68366,51.0
1331,72329,51.0
1332,65577,60.0
1333,63632,66.0
1334,64363,67.0
1335,64453,59.0
1336,66358,62.0
1337,69417,68.0
1338,71739,62.0
1339,70587,78.0
1340,66119,80.0
1341,65876,84.0
1342,71066,101.0
1343,71452,90.0
1344,66031,89.0
1345,62086,99.0
1346,65476,109.0
1347,72914,86.0
1348,70921,91.0
1349,73893,100.0
1350,71970,97.0
1351,64248,124.0
1352,71180,102.0
1353,65472,101.0
1354,66553,87.0
1355,66308,129.0
1356,72038,112.0
1357,72105,118.0
1358,67540,98.0
1359,66513,114.0
1360,68796,90.0
1361,71324,107.0
1362,71500,102.0
1363,67031,104.0
1364,61824,124.0
1365,64584,110.0
1366,73320,122.0
1367,72243,94.0
1368,61191,127.0
1369,73610,118.0
1370,66168,116.0
1371,69274,100.0
1372,62907,129.0
1373,65721,123.0
1374,65048,131.0
1375,71667,134.0
1376,63876,132.0
1377,68407,164.0
1378,65633,127.0
1379,67935,129.0
1380,70614,145.0
1381,72720,158.0
5,92.0
1436,68119,93.0
1437,68801,87.0
2.0
