,date,state,previous_day_admission_influenza_confirmed
34201,2020-02-28,WA,
29863,2020-02-29,WA,
26938,2020-03-01,WA,
23561,2020-03-02,WA,
30343,2020-03-03,WA,
33345,2020-03-04,WA,
28668,2020-03-05,WA,
33380,2020-03-06,WA,
32251,2020-03-07,WA,
33237,2020-03-08,WA,
32534,2020-03-09,WA,
25253,2020-03-10,WA,
25611,2020-03-11,WA,
29844,2020-03-12,WA,
32411,2020-03-13,WA,
30870,2020-03-14,WA,
31313,2020-03-15,WA,
34622,2020-03-16,WA,
28231,2020-03-17,WA,
34047,2020-03-18,WA,
26400,2020-03-19,WA,
34517,2020-03-20,WA,
26262,2020-03-21,WA,
32682,2020-03-22,WA,
26891,2020-03-23,WA,
30205,2020-03-24,WA,
24892,2020-03-25,WA,
29657,2020-03-26,WA,
34731,2020-03-27,WA,
24575,2020-03-28,WA,
33725,2020-03-29,WA,
31753,2020-03-30,WA,
27052,2020-03-31,WA,
23674,2020-04-01,WA,
27205,2020-04-02,WA,
28542,2020-04-03,WA,
28220,2020-04-04,WA,
33465,2020-04-05,WA,
24369,2020-04-06,WA,
23457,2020-04-07,WA,
28664,2020-04-08,WA,
23365,2020-04-09,WA,
32427,2020-04-10,WA,
33902,2020-04-11,WA,
23677,2020-04-12,WA,
26257,2020-04-13,WA,
27770,2020-04-14,WA,
28085,2020-04-15,WA,
31700,2020-04-16,WA,
27313,2020-04-17,WA,
28891,2020-04-18,WA,
25567,2020-04-19,WA,
32816,2020-04-20,WA,
28410,2020-04-21,WA,
24680,2020-04-22,WA,
20381,2020-04-23,WA,
21093,2020-04-24,WA,
17639,2020-04-25,WA,
16829,2020-04-26,WA,
15885,2020-04-27,WA,
20124,2020-04-28,WA,
16733,2020-04-29,WA,
18041,2020-04-30,WA,
16894,2020-05-01,WA,
15815,2020-05-02,WA,
20603,2020-05-03,WA,
14369,2020-05-04,WA,
16133,2020-05-05,WA,
17380,2020-05-06,WA,
21238,2020-05-07,WA,
20278,2020-05-08,WA,
17339,2020-05-09,WA,
21502,2020-05-10,WA,
17745,2020-05-11,WA,
15998,2020-05-12,WA,
13863,2020-05-13,WA,
17654,2020-05-14,WA,
21526,2020-05-15,WA,
23091,2020-05-16,WA,
19610,2020-05-17,WA,
13655,2020-05-18,WA,
23206,2020-05-19,WA,
21682,2020-05-20,WA,
20864,2020-05-21,WA,
15350,2020-05-22,WA,
17363,2020-05-23,WA,
23223,2020-05-24,WA,
15037,2020-05-25,WA,
21097,2020-05-26,WA,
15346,2020-05-27,WA,
22124,2020-05-28,WA,
21071,2020-05-29,WA,
20964,2020-05-30,WA,
22731,2020-05-31,WA,
17140,2020-06-01,WA,
19381,2020-06-02,WA,
18679,2020-06-03,WA,
14601,2020-06-04,WA,
20666,2020-06-05,WA,
14152,2020-06-06,WA,
16350,2020-06-07,WA,
16891,2020-06-08,WA,
22373,2020-06-09,WA,
19221,2020-06-10,WA,
21793,2020-06-11,WA,
20737,2020-06-12,WA,
14063,2020-06-13,WA,
19301,2020-06-14,WA,
21114,2020-06-15,WA,
19447,2020-06-16,WA,
17934,2020-06-17,WA,
21955,2020-06-18,WA,
17540,2020-06-19,WA,
19347,2020-06-20,WA,
20362,2020-06-21,WA,
13669,2020-06-22,WA,
19000,2020-06-23,WA,
20500,2020-06-24,WA,
16669,2020-06-25,WA,
16698,2020-06-26,WA,
16830,2020-06-27,WA,
16111,2020-06-28,WA,
17948,2020-06-29,WA,
21951,2020-06-30,WA,
13930,2020-07-01,WA,
13795,2020-07-02,WA,
13457,2020-07-03,WA,
16295,2020-07-04,WA,
