,Unnamed: 0,previous_day_admission_influenza_confirmed
1382,60948,12.0
1383,61134,13.0
1384,69373,26.0
1385,69204,21.0
1386,68160,22.0
1387,63722,28.0
1388,61582,32.0
1389,64096,29.0
1390,70565,30.0
1391,62778,34.0
1392,61470,32.0
1393,67574,24.0
1394,69895,41.0
1395,62210,39.0
1396,67868,60.0
1397,67371,60.0
1398,69432,54.0
1399,68135,50.0
1400,67006,60.0
1401,66762,52.0
1402,62378,45.0
1403,68483,48.0
1404,65659,45.0
1405,65473,34.0
1406,65388,38.0
1407,72940,30.0
1408,69134,38.0
1409,70794,38.0
1410,61425,41.0
1411,63384,39.0
1412,68891,30.0
1413,65782,29.0
1414,66005,31.0
1415,66054,30.0
1416,69326,32.0
1417,68262,27.0
1418,64956,32.0
1419,68662,27.0
1420,61289,19.0
1421,72995,25.0
1422,68054,22.0
1423,65720,24.0
1424,64158,26.0
1425,63061,24.0
1426,73288,27.0
1427,70008,23.0
1428,69955,26.0
1429,74081,11.0
1430,62545,16.0
1431,69800,12.0
1432,64477,17.0
1433,61726,15.0
1434,66954,16.0
1435,68398,15.0
1436,70439,16.0
1437,65369,15.0
1438,68198,19.0
1439,63168,17.0
1440,73905,14.0
1441,74134,15.0
1442,66090,9.0
1443,66772,22.0
1444,63089,21.0
1445,62064,21.0
1446,69416,24.0
1447,68617,14.0
1448,73164,12.0
1449,65628,15.0
1450,71065,10.0
1451,64531,18.0
1452,67292,13.0
1453,67877,24.0
1454,66857,24.0
1455,67867,14.0
1456,70693,21.0
1457,74079,26.0
1458,65056,22.0
1459,70857,33.0
1460,68582,30.0
1461,67819,20.0
1462,68900,24.0
