,Unnamed: 0,previous_day_admission_influenza_confirmed
1358,68619,3.0
1359,65700,2.0
1360,73530,2.0
1361,71161,4.0
1362,73826,3.0
1363,71349,0.0
1364,65945,0.0
1365,65614,3.0
1366,66683,1.0
1367,62987,3.0
1368,67358,3.0
1369,72561,1.0
1370,71956,1.0
1371,63041,2.0
1372,72011,3.0
1373,66730,0.0
1374,72752,0.0
1375,70071,1.0
1376,62886,3.0
1377,69068,1.0
1378,66099,4.0
1379,72645,0.0
1380,70234,2.0
1381,74254,8.0
1382,70873,5.0
1383,66797,3.0
1384,69219,5.0
1385,66247,7.0
1386,62154,3.0
1387,66499,1.0
1388,67492,0.0
1389,72662,6.0
1390,72615,4.0
1391,71189,1.0
1392,69033,2.0
1393,72375,7.0
1394,66072,7.0
1395,63354,7.0
1396,73314,5.0
1397,64447,6.0
1398,63321,10.0
1399,70706,5.0
1400,61971,3.0
1401,71816,3.0
1402,70148,7.0
1403,68666,5.0
1404,61030,4.0
1405,73828,7.0
1406,64799,9.0
1407,68814,6.0
1408,63663,11.0
1409,72991,6.0
1410,73276,4.0
1411,68110,12.0
1412,69815,12.0
1413,66495,19.0
1414,60852,14.0
1415,73774,11.0
1416,70310,10.0
1417,62873,9.0
1418,68114,7.0
1419,61158,12.0
1420,69765,15.0
1421,65553,14.0
1422,69058,12.0
1423,62262,11.0
1424,60972,13.0
1425,70437,19.0
1426,70558,14.0
1427,62770,22.0
1428,68200,28.0
1429,74166,26.0
1430,70369,17.0
1431,69534,12.0
1432,68430,12.0
1433,60701,21.0
1434,71232,27.0
1435,69868,19.0
1436,65509,24.0
1437,68539,22.0
1438,60781,21.0
.0
1472,72141,54.0
1473,68596,50.0
0
1543,65788,21.0
