,date,state,previous_day_admission_influenza_confirmed
29867,2020-01-01,PR,
24724,2020-01-02,PR,
31566,2020-01-03,PR,
30894,2020-01-04,PR,
34534,2020-01-05,PR,
33032,2020-03-01,PR,
26509,2020-03-02,PR,
24632,2020-03-03,PR,
30661,2020-03-04,PR,
31143,2020-03-05,PR,
34578,2020-03-06,PR,
30269,2020-03-07,PR,
29124,2020-03-08,PR,
28625,2020-03-09,PR,
28089,2020-03-10,PR,
23699,2020-03-11,PR,
29756,2020-03-12,PR,
33924,2020-03-13,PR,
32528,2020-03-14,PR,
24286,2020-03-15,PR,
27172,2020-03-16,PR,
32631,2020-03-17,PR,
30272,2020-03-18,PR,
30702,2020-03-19,PR,
23442,2020-03-20,PR,
31065,2020-03-21,PR,
32757,2020-03-22,PR,
28949,2020-03-23,PR,
34153,2020-03-24,PR,
29397,2020-03-25,PR,
28069,2020-03-26,PR,
29213,2020-03-27,PR,
34156,2020-03-28,PR,
23973,2020-03-29,PR,
32701,2020-03-30,PR,
26008,2020-03-31,PR,
30361,2020-04-01,PR,
33466,2020-04-02,PR,
33308,2020-04-03,PR,
31560,2020-04-04,PR,
23540,2020-04-05,PR,
27051,2020-04-06,PR,
27964,2020-04-07,PR,
29866,2020-04-08,PR,
32924,2020-04-09,PR,
26244,2020-04-10,PR,
26393,2020-04-11,PR,
29436,2020-04-12,PR,
27239,2020-04-13,PR,
29587,2020-04-14,PR,
29373,2020-04-15,PR,
28463,2020-04-16,PR,
26139,2020-04-17,PR,
34390,2020-04-18,PR,
26316,2020-04-19,PR,
28879,2020-04-20,PR,
31406,2020-04-21,PR,
24438,2020-04-22,PR,
16392,2020-04-23,PR,
17933,2020-04-24,PR,
17509,2020-04-25,PR,
20216,2020-04-26,PR,
20014,2020-04-27,PR,
16839,2020-04-28,PR,
15768,2020-04-29,PR,
17109,2020-04-30,PR,
18966,2020-05-01,PR,
14591,2020-05-02,PR,
17084,2020-05-03,PR,
16331,2020-05-04,PR,
22787,2020-05-05,PR,
18933,2020-05-06,PR,
16080,2020-05-07,PR,
18873,2020-05-08,PR,
16418,2020-05-09,PR,
17909,2020-05-10,PR,
14598,2020-05-11,PR,
16183,2020-05-12,PR,
22934,2020-05-13,PR,
21798,2020-05-14,PR,
18543,2020-05-15,PR,
14871,2020-05-16,PR,
21539,2020-05-17,PR,
18085,2020-05-18,PR,
22054,2020-05-19,PR,
13280,2020-05-20,PR,
15647,2020-05-21,PR,
21806,2020-05-22,PR,
20821,2020-05-23,PR,
22467,2020-05-24,PR,
14067,2020-05-25,PR,
15658,2020-05-26,PR,
22605,2020-05-27,PR,
21305,2020-05-28,PR,
23145,2020-05-29,PR,
13558,2020-05-30,PR,
20748,2020-05-31,PR,
20567,2020-06-01,PR,
14429,2020-06-02,PR,
18812,2020-06-03,PR,
23066,2020-06-04,PR,
22101,2020-06-05,PR,
18109,2020-06-06,PR,
21496,2020-06-07,PR,
20200,2020-06-08,PR,
21295,2020-06-09,PR,
20522,2020-06-10,PR,
15234,2020-06-11,PR,
20485,2020-06-12,PR,
22916,2020-06-13,PR,
19059,2020-06-14,PR,
16167,2020-06-15,PR,
22889,2020-06-16,PR,
17597,2020-06-17,PR,
16119,2020-06-18,PR,
21898,2020-06-19,PR,
15298,2020-06-20,PR,
22881,2020-06-21,PR,
19876,2020-06-22,PR,
17425,2020-06-23,PR,
