,Unnamed: 0,previous_day_admission_influenza_confirmed
1403,63765,81.0
1404,72114,80.0
1405,63340,63.0
1406,71870,51.0
1407,64756,57.0
1408,975,42.0
1409,64016,50.0
1410,67788,42.0
1411,68206,61.0
1412,66744,61.0
1413,62978,53.0
1414,68121,29.0
1415,73354,55.0
1416,64060,41.0
1417,65999,40.0
1418,71327,51.0
1419,63022,42.0
1420,68506,62.0
1421,67850,40.0
1422,61693,53.0
1423,72525,59.0
1424,72296,36.0
1425,71433,61.0
1426,66882,64.0
1427,61797,29.0
1428,63424,43.0
1429,68714,71.0
1430,70822,66.0
1431,65853,56.0
1432,71831,47.0
1433,69069,63.0
1434,72493,75.0
1435,64925,65.0
1436,61459,66.0
1437,70903,73.0
1438,928,92.0
1439,67625,91.0
1440,65745,107.0
1441,60883,96.0
1442,74267,79.0
1443,71509,95.0
1444,69634,96.0
1445,66021,100.0
1446,62876,100.0
1447,62207,103.0
1448,65875,98.0
1449,68603,115.0
1450,65436,141.0
1451,73542,120.0
1452,72862,120.0
1453,73807,121.0
1454,66816,120.0
1455,60649,104.0
1456,63402,110.0
1457,61642,142.0
1458,70692,122.0
1459,66204,146.0
1460,67285,124.0
1461,72948,131.0
1462,73567,126.0
1463,69158,103.0
1464,69837,107.0
1465,63734,134.0
1466,62985,125.0
1467,66354,118.0
1468,72873,95.0
1469,64536,99.0
1470,73985,80.0
1471,73776,60.0
1472,60632,69.0
1473,67232,86.0
1474,61106,79.0
1475,63846,82.0
1476,66387,81.0
1477,69856,53.0
1478,65229,76.0
1479,66484,92.0
1480,60886,80.0
1481,71170,73.0
1482,72681,63.0
1483,70807,58.0
0
