,Unnamed: 0,previous_day_admission_influenza_confirmed
1382,67937,20.0
1383,73669,26.0
1384,72722,30.0
1385,65528,17.0
1386,67606,20.0
1387,71539,26.0
1388,71021,30.0
1389,63489,22.0
1390,63614,14.0
1391,66301,16.0
1392,71821,26.0
1393,70758,25.0
1394,62937,35.0
1395,65791,32.0
1396,65485,18.0
1397,67950,34.0
1398,63651,41.0
1399,72750,39.0
1400,68360,33.0
1401,68840,47.0
1402,60588,66.0
1403,73935,60.0
1404,65948,46.0
1405,68509,55.0
1406,70727,63.0
1407,71755,48.0
1408,60832,56.0
1409,63192,52.0
1410,69383,50.0
1411,62673,39.0
1412,69873,43.0
1413,66158,57.0
1414,72073,35.0
1415,61056,53.0
1416,72997,37.0
1417,71030,41.0
1418,62614,61.0
1419,67921,47.0
1420,70106,42.0
1421,63423,33.0
1422,66945,23.0
1423,63510,47.0
1424,72614,50.0
1425,65742,36.0
1426,62191,42.0
1427,67269,35.0
1428,61487,32.0
1429,70657,30.0
1430,65193,41.0
1431,67649,37.0
1432,62417,36.0
1433,74249,41.0
1434,74221,55.0
1435,70906,43.0
1436,73400,37.0
1437,63462,52.0
1438,73958,62.0
1439,69232,39.0
1440,60899,41.0
1441,65988,29.0
1442,71425,45.0
1443,73281,44.0
1444,65288,47.0
1445,60830,51.0
1446,60735,58.0
1447,61072,48.0
1448,68083,51.0
1449,70052,46.0
1450,64101,37.0
1451,63981,55.0
1452,71613,58.0
1453,68457,55.0
1454,67739,51.0
1455,61994,52.0
1456,61353,40.0
1457,73529,59.0
1458,65517,71.0
1459,61371,68.0
1460,65653,73.0
1461,71583,73.0
1462,68719,70.0
