,date,state,previous_day_admission_influenza_confirmed
34542,2020-03-13,ID,
28116,2020-03-14,ID,
33998,2020-03-15,ID,
25886,2020-03-16,ID,
27804,2020-03-17,ID,
32162,2020-03-18,ID,
26667,2020-03-19,ID,
23813,2020-03-20,ID,
24775,2020-03-21,ID,
29135,2020-03-22,ID,
30086,2020-03-23,ID,
25928,2020-03-24,ID,
25165,2020-03-25,ID,
31644,2020-03-26,ID,
28072,2020-03-27,ID,
34387,2020-03-28,ID,
24931,2020-03-29,ID,
27408,2020-03-30,ID,
30118,2020-03-31,ID,
26626,2020-04-01,ID,
27922,2020-04-02,ID,
34131,2020-04-03,ID,
26310,2020-04-04,ID,
25805,2020-04-05,ID,
30112,2020-04-06,ID,
30138,2020-04-07,ID,
30187,2020-04-08,ID,
31370,2020-04-09,ID,
32817,2020-04-10,ID,
30087,2020-04-11,ID,
26283,2020-04-12,ID,
27085,2020-04-13,ID,
23927,2020-04-14,ID,
30142,2020-04-15,ID,
26517,2020-04-16,ID,
29346,2020-04-17,ID,
24434,2020-04-18,ID,
32141,2020-04-19,ID,
34440,2020-04-20,ID,
23273,2020-04-21,ID,
31690,2020-04-22,ID,
20712,2020-04-23,ID,
22460,2020-04-24,ID,
21809,2020-04-25,ID,
18156,2020-04-26,ID,
14823,2020-04-27,ID,
21024,2020-04-28,ID,
17629,2020-04-29,ID,
16644,2020-04-30,ID,
15931,2020-05-01,ID,
20372,2020-05-02,ID,
21563,2020-05-03,ID,
17301,2020-05-04,ID,
16948,2020-05-05,ID,
16017,2020-05-06,ID,
20443,2020-05-07,ID,
16398,2020-05-08,ID,
15949,2020-05-09,ID,
19867,2020-05-10,ID,
16429,2020-05-11,ID,
20405,2020-05-12,ID,
17311,2020-05-13,ID,
16274,2020-05-14,ID,
17680,2020-05-15,ID,
21867,2020-05-16,ID,
18481,2020-05-17,ID,
17163,2020-05-18,ID,
21623,2020-05-19,ID,
18486,2020-05-20,ID,
20660,2020-05-21,ID,
13531,2020-05-22,ID,
17791,2020-05-23,ID,
21754,2020-05-24,ID,
20809,2020-05-25,ID,
16257,2020-05-26,ID,
14026,2020-05-27,ID,
23236,2020-05-28,ID,
16621,2020-05-29,ID,
22468,2020-05-30,ID,
17164,2020-05-31,ID,
14648,2020-06-01,ID,
19356,2020-06-02,ID,
14213,2020-06-03,ID,
15133,2020-06-04,ID,
15066,2020-06-05,ID,
21726,2020-06-06,ID,
21233,2020-06-07,ID,
16701,2020-06-08,ID,
23265,2020-06-09,ID,
16978,2020-06-10,ID,
18886,2020-06-11,ID,
19160,2020-06-12,ID,
15057,2020-06-13,ID,
21744,2020-06-14,ID,
13954,2020-06-15,ID,
17690,2020-06-16,ID,
16338,2020-06-17,ID,
21540,2020-06-18,ID,
18682,2020-06-19,ID,
21335,2020-06-20,ID,
20313,2020-06-21,ID,
19077,2020-06-22,ID,
18926,2020-06-23,ID,
21428,2020-06-24,ID,
18641,2020-06-25,ID,
16321,2020-06-26,ID,
21544,2020-06-27,ID,
17672,2020-06-28,ID,
18988,2020-06-29,ID,
21232,2020-06-30,ID,
13349,2020-07-01,ID,
18692,2020-07-02,ID,
20235,2020-07-03,ID,
19163,2020-07-04,ID,
16521,2020-07-05,ID,
16663,2020-07-06,ID,
20558,2020-07-07,ID,
18468,2020-07-08,ID,
19584,2020-07-09,ID,
156,2020-07-10,ID,
14342,2020-07-11,ID,
15528,2020-07-12,ID,
16201,2020-07-13,ID,
17989,2020-07-14,ID,
20888,2020-07-15,ID,
20635,2020-07-16,ID,
16271,2020-07-17,ID,
13589,2020-07-18,ID,
15462,2020-07-19,ID,
13864,2020-07-20,ID,
17905,2020-07-21,ID,
13723,2020-07-22,ID,
16700,2020-07-23,ID,
150,2020-07-24,ID,
21025,2020-07-25,ID,
20642,2020-07-26,ID,
23157,2020-07-27,ID,
15573,2020-07-28,ID,
15341,2020-07-29,ID,
19325,2020-07-30,ID,
17781,2020-07-31,ID,
16072,2020-08-01,ID,
22818,2020-08-02,ID,
21193,2020-08-03,ID,
16501,2020-08-04,ID,
13654,2020-08-05,ID,
13314,2020-08-06,ID,
19911,2020-08-07,ID,
18292,2020-08-08,ID,
17730,2020-08-09,ID,
20956,2020-08-10,ID,
21719,2020-08-11,ID,
22652,2020-08-12,ID,
15954,2020-08-13,ID,
14713,2020-08-14,ID,
20835,2020-08-15,ID,
19658,2020-08-16,ID,
21471,2020-08-17,ID,
18348,2020-08-18,ID,
18407,2020-08-19,ID,
22073,2020-08-20,ID,
20824,2020-08-21,ID,
18541,2020-08-22,ID,
16535,2020-08-23,ID,
20855,2020-08-24,ID,
16986,2020-08-25,ID,
18279,2020-08-26,ID,
20548,2020-08-27,ID,
14361,2020-08-28,ID,
20394,2020-08-29,ID,
14031,2020-08-30,ID,
16766,2020-08-31,ID,
16224,2020-09-01,ID,
19709,2020-09-02,ID,
17829,2020-09-03,ID,
15813,2020-09-04,ID,
14827,2020-09-05,ID,
15631,2020-09-06,ID,
22336,2020-09-07,ID,
14561,2020-09-08,ID,
17887,2020-09-09,ID,
19712,2020-09-10,ID,
22847,2020-09-11,ID,
20692,2020-09-12,ID,
16427,2020-09-13,ID,
13835,2020-09-14,ID,
16568,2020-09-15,ID,
14662,2020-09-16,ID,
17877,2020-09-17,ID,
