,date,state,previous_day_admission_influenza_confirmed
178,2020-01-01,LA,
32163,2020-01-02,LA,
25244,2020-01-03,LA,
23985,2020-01-04,LA,
34649,2020-01-05,LA,
32368,2020-03-01,LA,
25912,2020-03-02,LA,
25319,2020-03-03,LA,
32383,2020-03-04,LA,
24155,2020-03-05,LA,
23608,2020-03-06,LA,
30706,2020-03-07,LA,
28471,2020-03-08,LA,
27841,2020-03-09,LA,
24609,2020-03-10,LA,
27299,2020-03-11,LA,
23785,2020-03-12,LA,
27645,2020-03-13,LA,
28296,2020-03-14,LA,
24512,2020-03-15,LA,
33887,2020-03-16,LA,
25354,2020-03-17,LA,
31714,2020-03-18,LA,
24075,2020-03-19,LA,
33869,2020-03-20,LA,
23286,2020-03-21,LA,
29189,2020-03-22,LA,
24449,2020-03-23,LA,
31513,2020-03-24,LA,
31533,2020-03-25,LA,
23983,2020-03-26,LA,
26526,2020-03-27,LA,
31903,2020-03-28,LA,
32074,2020-03-29,LA,
25341,2020-03-30,LA,
32423,2020-03-31,LA,
27124,2020-04-01,LA,
30877,2020-04-02,LA,
23341,2020-04-03,LA,
34738,2020-04-04,LA,
26191,2020-04-05,LA,
30610,2020-04-06,LA,
30223,2020-04-07,LA,
33195,2020-04-08,LA,
27163,2020-04-09,LA,
28527,2020-04-10,LA,
29738,2020-04-11,LA,
27123,2020-04-12,LA,
29523,2020-04-13,LA,
29413,2020-04-14,LA,
26679,2020-04-15,LA,
27682,2020-04-16,LA,
29200,2020-04-17,LA,
26182,2020-04-18,LA,
28975,2020-04-19,LA,
31778,2020-04-20,LA,
26082,2020-04-21,LA,
26750,2020-04-22,LA,
13807,2020-04-23,LA,
17764,2020-04-24,LA,
20714,2020-04-25,LA,
20067,2020-04-26,LA,
14683,2020-04-27,LA,
22486,2020-04-28,LA,
17665,2020-04-29,LA,
20016,2020-04-30,LA,
15126,2020-05-01,LA,
14185,2020-05-02,LA,
19392,2020-05-03,LA,
21833,2020-05-04,LA,
19666,2020-05-05,LA,
16833,2020-05-06,LA,
19307,2020-05-07,LA,
13551,2020-05-08,LA,
17842,2020-05-09,LA,
14455,2020-05-10,LA,
16930,2020-05-11,LA,
18307,2020-05-12,LA,
21315,2020-05-13,LA,
20339,2020-05-14,LA,
14220,2020-05-15,LA,
21042,2020-05-16,LA,
18698,2020-05-17,LA,
22622,2020-05-18,LA,
13528,2020-05-19,LA,
15465,2020-05-20,LA,
21306,2020-05-21,LA,
18132,2020-05-22,LA,
22903,2020-05-23,LA,
14717,2020-05-24,LA,
15290,2020-05-25,LA,
22522,2020-05-26,LA,
17969,2020-05-27,LA,
22126,2020-05-28,LA,
15090,2020-05-29,LA,
20197,2020-05-30,LA,
20230,2020-05-31,LA,
21451,2020-06-01,LA,
20041,2020-06-02,LA,
21178,2020-06-03,LA,
22833,2020-06-04,LA,
17485,2020-06-05,LA,
19350,2020-06-06,LA,
19140,2020-06-07,LA,
18791,2020-06-08,LA,
19927,2020-06-09,LA,
15418,2020-06-10,LA,
20091,2020-06-11,LA,
22991,2020-06-12,LA,
16460,2020-06-13,LA,
17566,2020-06-14,LA,
13867,2020-06-15,LA,
18100,2020-06-16,LA,
20087,2020-06-17,LA,
19755,2020-06-18,LA,
14132,2020-06-19,LA,
21005,2020-06-20,LA,
19770,2020-06-21,LA,
17246,2020-06-22,LA,
17605,2020-06-23,LA,
15866,2020-06-24,LA,
19414,2020-06-25,LA,
17277,2020-06-26,LA,
18905,2020-06-27,LA,
14731,2020-06-28,LA,
14235,2020-06-29,LA,
16720,2020-06-30,LA,
16937,2020-07-01,LA,
15964,2020-07-02,LA,
23126,2020-07-03,LA,
22083,2020-07-04,LA,
16991,2020-07-05,LA,
14593,2020-07-06,LA,
13523,2020-07-07,LA,
14728,2020-07-08,LA,
16617,2020-07-09,LA,
14572,2020-07-10,LA,
17039,2020-07-11,LA,
21139,2020-07-12,LA,
21488,2020-07-13,LA,
18927,2020-07-14,LA,
23064,2020-07-15,LA,
13956,2020-07-16,LA,
16161,2020-07-17,LA,
19502,2020-07-18,LA,
15789,2020-07-19,LA,
15452,2020-07-20,LA,
22368,2020-07-21,LA,
22285,2020-07-22,LA,
21971,2020-07-23,LA,
13640,2020-07-24,LA,
13342,2020-07-25,LA,
19239,2020-07-26,LA,
20707,2020-07-27,LA,
18907,2020-07-28,LA,
22741,2020-07-29,LA,
21671,2020-07-30,LA,
21224,2020-07-31,LA,
17531,2020-08-01,LA,
14885,2020-08-02,LA,
20878,2020-08-03,LA,
18579,2020-08-04,LA,
18537,2020-08-05,LA,
19360,2020-08-06,LA,
22084,2020-08-07,LA,
20503,2020-08-08,LA,
21772,2020-08-09,LA,
20509,2020-08-10,LA,
16529,2020-08-11,LA,
15319,2020-08-12,LA,
17763,2020-08-13,LA,
19333,2020-08-14,LA,
20063,2020-08-15,LA,
17086,2020-08-16,LA,
22728,2020-08-17,LA,
16259,2020-08-18,LA,
16591,2020-08-19,LA,
19099,2020-08-20,LA,
14949,2020-08-21,LA,
18491,2020-08-22,LA,
18976,2020-08-23,LA,
13832,2020-08-24,LA,
16653,2020-08-25,LA,
22801,2020-08-26,LA,
16309,2020-08-27,LA,
16318,2020-08-28,LA,
16225,2020-08-29,LA,
15007,2020-08-30,LA,
20659,2020-08-31,LA,
17619,2020-09-01,LA,
13291,2020-09-02,LA,
17344,2020-09-03,LA,
17853,2020-09-04,LA,
17580,2020-09-05,LA,
15600,2020-09-06,LA,
17638,2020-09-07,LA,
14777,2020-09-08,LA,
15235,2020-09-09,LA,
20113,2020-09-10,LA,
13507,2020-09-11,LA,
14257,2020-09-12,LA,
23115,2020-09-13,LA,
22090,2020-09-14,LA,
16450,2020-09-15,LA,
20903,2020-09-16,LA,
21391,2020-09-17,LA,
14384,2020-09-18,LA,
21915,2020-09-19,LA,
14405,2020-09-20,LA,
13779,2020-09-21,LA,
20253,2020-09-22,LA,
22008,2020-09-23,LA,
13577,2020-09-24,LA,
20853,2020-09-25,LA,
20936,2020-09-26,LA,
15700,2020-09-27,LA,
19657,2020-09-28,LA,
21444,2020-09-29,LA,
22713,2020-09-30,LA,
20440,2020-10-01,LA,
22865,2020-10-02,LA,
22722,2020-10-03,LA,
19407,2020-10-04,LA,
21037,2020-10-05,LA,
18077,2020-10-06,LA,
19934,2020-10-07,LA,
19704,2020-10-08,LA,
17497,2020-10-09,LA,
18303,2020-10-10,LA,
20369,2020-10-11,LA,
17166,2020-10-12,LA,
19383,2020-10-13,LA,
19973,2020-10-14,LA,
16708,2020-10-15,LA,
18192,2020-10-16,LA,
19620,2020-10-17,LA,
16522,2020-10-18,LA,
17904,2020-10-19,LA,0.0
19209,2020-10-20,LA,0.0
16221,2020-10-21,LA,0.0
17635,2020-10-22,LA,0.0
19102,2020-10-23,LA,0.0
15657,2020-10-24,LA,0.0
17323,2020-10-25,LA,0.0
18850,2020-10-26,LA,0.0
15289,2020-10-27,LA,0.0
16912,2020-10-28,LA,0.0
13512,2020-10-29,LA,0.0
8529,2020-10-30,LA,0.0
4875,2020-10-31,LA,0.0
6454,2020-11-01,LA,0.0
4480,2020-11-02,LA,0.0
11472,2020-11-03,LA,0.0
7614,2020-11-04,LA,1.0
3697,2020-11-05,LA,1.0
3371,2020-11-06,LA,0.0
4413,2020-11-07,LA,1.0
4753,2020-11-08,LA,0.0
1440,2020-11-09,LA,0.0
4210,2020-11-10,LA,3.0
10229,2020-11-11,LA,2.0
12381,2020-11-12,LA,2.0
10632,2020-11-13,LA,2.0
9179,2020-11-14,LA,1.0
12049,2020-11-15,LA,1.0
11418,2020-11-16,LA,0.0
5744,2020-11-17,LA,1.0
3914,2020-11-18,LA,0.0
2969,2020-11-19,LA,1.0
12040,2020-11-20,LA,0.0
3271,2020-11-21,LA,0.0
12051,2020-11-22,LA,0.0
4030,2020-11-23,LA,1.0
3668,2020-11-24,LA,1.0
11887,2020-11-25,LA,2.0
10606,2020-11-26,LA,0.0
11344,2020-11-27,LA,0.0
4045,2020-11-28,LA,1.0
9800,2020-11-29,LA,0.0
11209,2020-11-30,LA,1.0
10384,2020-12-01,LA,1.0
4288,2020-12-02,LA,0.0
3390,2020-12-03,LA,1.0
4114,2020-12-04,LA,0.0
5683,2020-12-05,LA,2.0
10498,2020-12-06,LA,0.0
10294,2020-12-07,LA,1.0
7543,2020-12-08,LA,2.0
9927,2020-12-09,LA,3.0
108,2020-12-10,LA,2.0
5214,2020-12-11,LA,1.0
3531,2020-12-12,LA,4.0
3745,2020-12-13,LA,2.0
6886,2020-12-14,LA,3.0
9243,2020-12-15,LA,1.0
6325,2020-12-16,LA,1.0
10061,2020-12-17,LA,1.0
9283,2020-12-18,LA,2.0
6307,2020-12-19,LA,0.0
9366,2020-12-20,LA,0.0
5427,2020-12-21,LA,1.0
8347,2020-12-22,LA,1.0
8897,2020-12-23,LA,1.0
5344,2020-12-24,LA,2.0
8792,2020-12-25,LA,1.0
4309,2020-12-26,LA,3.0
9722,2020-12-27,LA,3.0
5524,2020-12-28,LA,2.0
5521,2020-12-29,LA,2.0
4847,2020-12-30,LA,0.0
10906,2020-12-31,LA,0.0
9596,2021-01-01,LA,0.0
8850,2021-01-02,LA,1.0
10994,2021-01-03,LA,0.0
4407,2021-01-04,LA,0.0
9083,2021-01-05,LA,0.0
1434,2021-01-06,LA,0.0
3857,2021-01-07,LA,1.0
11023,2021-01-08,LA,1.0
13268,2021-01-09,LA,0.0
9829,2021-01-10,LA,1.0
2981,2021-01-11,LA,0.0
12758,2021-01-12,LA,0.0
5240,2021-01-13,LA,1.0
11327,2021-01-14,LA,0.0
1465,2021-01-15,LA,0.0
4924,2021-01-16,LA,0.0
7748,2021-01-17,LA,1.0
2241,2021-01-18,LA,0.0
3555,2021-01-19,LA,1.0
10901,2021-01-20,LA,3.0
11973,2021-01-21,LA,1.0
10691,2021-01-22,LA,2.0
10844,2021-01-23,LA,0.0
12937,2021-01-24,LA,1.0
3348,2021-01-25,LA,0.0
9307,2021-01-26,LA,2.0
7857,2021-01-27,LA,4.0
1918,2021-01-28,LA,1.0
10892,2021-01-29,LA,2.0
2461,2021-01-30,LA,1.0
1886,2021-01-31,LA,2.0
4520,2021-02-01,LA,1.0
12471,2021-02-02,LA,0.0
8668,2021-02-03,LA,1.0
10831,2021-02-04,LA,1.0
10518,2021-02-05,LA,1.0
12905,2021-02-06,LA,0.0
8782,2021-02-07,LA,0.0
10762,2021-02-08,LA,0.0
7522,2021-02-09,LA,2.0
4555,2021-02-10,LA,1.0
3165,2021-02-11,LA,1.0
7116,2021-02-12,LA,1.0
7260,2021-02-13,LA,0.0
9465,2021-02-14,LA,0.0
1271,2021-02-15,LA,1.0
7829,2021-02-16,LA,0.0
7899,2021-02-17,LA,0.0
7117,2021-02-18,LA,0.0
5753,2021-02-19,LA,1.0
4604,2021-02-20,LA,1.0
9557,2021-02-21,LA,1.0
7886,2021-02-22,LA,1.0
11402,2021-02-23,LA,1.0
2817,2021-02-24,LA,2.0
1318,2021-02-25,LA,0.0
3644,2021-02-26,LA,2.0
4291,2021-02-27,LA,1.0
7200,2021-02-28,LA,0.0
12826,2021-03-01,LA,0.0
9760,2021-03-02,LA,0.0
7780,2021-03-03,LA,0.0
2403,2021-03-04,LA,1.0
3415,2021-03-05,LA,1.0
6195,2021-03-06,LA,3.0
6880,2021-03-07,LA,3.0
2853,2021-03-08,LA,0.0
5375,2021-03-09,LA,1.0
1662,2021-03-10,LA,1.0
10907,2021-03-11,LA,1.0
10227,2021-03-12,LA,1.0
11803,2021-03-13,LA,0.0
2759,2021-03-14,LA,0.0
3488,2021-03-15,LA,1.0
8588,2021-03-16,LA,0.0
7076,2021-03-17,LA,0.0
5926,2021-03-18,LA,0.0
12815,2021-03-19,LA,0.0
2158,2021-03-20,LA,0.0
4993,2021-03-21,LA,0.0
1957,2021-03-22,LA,0.0
1953,2021-03-23,LA,0.0
9163,2021-03-24,LA,0.0
8884,2021-03-25,LA,1.0
5705,2021-03-26,LA,1.0
10509,2021-03-27,LA,2.0
11487,2021-03-28,LA,1.0
13070,2021-03-29,LA,1.0
5458,2021-03-30,LA,0.0
3823,2021-03-31,LA,1.0
13264,2021-04-01,LA,1.0
9765,2021-04-02,LA,0.0
11549,2021-04-03,LA,0.0
12423,2021-04-04,LA,0.0
12007,2021-04-05,LA,0.0
9569,2021-04-06,LA,2.0
10619,2021-04-07,LA,1.0
8001,2021-04-08,LA,1.0
5057,2021-04-09,LA,1.0
3622,2021-04-10,LA,1.0
7350,2021-04-11,LA,2.0
8114,2021-04-12,LA,0.0
10574,2021-04-13,LA,1.0
2244,2021-04-14,LA,0.0
9719,2021-04-15,LA,0.0
4848,2021-04-16,LA,0.0
4784,2021-04-17,LA,0.0
7949,2021-04-18,LA,0.0
9389,2021-04-19,LA,2.0
6766,2021-04-20,LA,3.0
9524,2021-04-21,LA,0.0
44,2021-04-22,LA,0.0
6173,2021-04-23,LA,0.0
12451,2021-04-24,LA,2.0
3251,2021-04-25,LA,0.0
6907,2021-04-26,LA,0.0
8047,2021-04-27,LA,0.0
3000,2021-04-28,LA,0.0
9776,2021-04-29,LA,1.0
6252,2021-04-30,LA,0.0
1398,2021-05-01,LA,1.0
5460,2021-05-02,LA,1.0
36,2021-05-03,LA,1.0
6956,2021-05-04,LA,1.0
5110,2021-05-05,LA,0.0
4705,2021-05-06,LA,0.0
31,2021-05-07,LA,0.0
11470,2021-05-08,LA,0.0
2205,2021-05-09,LA,1.0
2486,2021-05-10,LA,0.0
1682,2021-05-11,LA,0.0
12531,2021-05-12,LA,0.0
6099,2021-05-13,LA,0.0
4572,2021-05-14,LA,1.0
10480,2021-05-15,LA,0.0
10641,2021-05-16,LA,0.0
4156,2021-05-17,LA,1.0
2878,2021-05-18,LA,1.0
2298,2021-05-19,LA,1.0
4042,2021-05-20,LA,1.0
12523,2021-05-21,LA,0.0
12794,2021-05-22,LA,0.0
6375,2021-05-23,LA,0.0
11566,2021-05-24,LA,0.0
10469,2021-05-25,LA,2.0
3095,2021-05-26,LA,0.0
9170,2021-05-27,LA,0.0
3774,2021-05-28,LA,2.0
12472,2021-05-29,LA,2.0
7412,2021-05-30,LA,1.0
12689,2021-05-31,LA,2.0
8629,2021-06-01,LA,1.0
11727,2021-06-02,LA,0.0
9290,2021-06-03,LA,2.0
5629,2021-06-04,LA,2.0
9566,2021-06-05,LA,1.0
2,2021-06-06,LA,1.0
8179,2021-06-07,LA,2.0
6680,2021-06-08,LA,1.0
8416,2021-06-09,LA,1.0
4214,2021-06-10,LA,1.0
12152,2021-06-11,LA,1.0
11234,2021-06-12,LA,1.0
3975,2021-06-13,LA,1.0
9069,2021-06-14,LA,1.0
7528,2021-06-15,LA,2.0
39254,2021-06-16,LA,1.0
37904,2021-06-17,LA,1.0
39588,2021-06-18,LA,2.0
41926,2021-06-19,LA,2.0
36409,2021-06-20,LA,1.0
39574,2021-06-21,LA,0.0
38628,2021-06-22,LA,0.0
46764,2021-06-23,LA,0.0
41884,2021-06-24,LA,1.0
38310,2021-06-25,LA,1.0
41803,2021-06-26,LA,1.0
38727,2021-06-27,LA,0.0
40599,2021-06-28,LA,1.0
36420,2021-06-29,LA,0.0
38441,2021-06-30,LA,0.0
46951,2021-07-01,LA,1.0
45493,2021-07-02,LA,1.0
41378,2021-07-03,LA,0.0
36773,2021-07-04,LA,2.0
45163,2021-07-05,LA,0.0
40822,2021-07-06,LA,0.0
45827,2021-07-07,LA,1.0
34743,2021-07-08,LA,2.0
37757,2021-07-09,LA,2.0
45503,2021-07-10,LA,3.0
44279,2021-07-11,LA,2.0
46353,2021-07-12,LA,2.0
35745,2021-07-13,LA,2.0
37837,2021-07-14,LA,3.0
46538,2021-07-15,LA,1.0
44870,2021-07-16,LA,1.0
47226,2021-07-17,LA,2.0
35098,2021-07-18,LA,0.0
44186,2021-07-19,LA,0.0
43956,2021-07-20,LA,0.0
36204,2021-07-21,LA,1.0
41726,2021-07-22,LA,0.0
47122,2021-07-23,LA,0.0
45884,2021-07-24,LA,0.0
40851,2021-07-25,LA,0.0
45113,2021-07-26,LA,2.0
43485,2021-07-27,LA,3.0
44858,2021-07-28,LA,0.0
43904,2021-07-29,LA,1.0
37221,2021-07-30,LA,2.0
43848,2021-07-31,LA,4.0
46927,2021-08-01,LA,4.0
42039,2021-08-02,LA,3.0
38419,2021-08-03,LA,3.0
46892,2021-08-04,LA,3.0
40185,2021-08-05,LA,2.0
43444,2021-08-06,LA,3.0
45619,2021-08-07,LA,1.0
37295,2021-08-08,LA,2.0
46884,2021-08-09,LA,1.0
43082,2021-08-10,LA,1.0
39977,2021-08-11,LA,1.0
39882,2021-08-12,LA,2.0
40817,2021-08-13,LA,0.0
38651,2021-08-14,LA,1.0
39605,2021-08-15,LA,1.0
43150,2021-08-16,LA,0.0
36978,2021-08-17,LA,0.0
36586,2021-08-18,LA,0.0
36033,2021-08-19,LA,0.0
38344,2021-08-20,LA,0.0
39801,2021-08-21,LA,0.0
46895,2021-08-22,LA,0.0
46224,2021-08-23,LA,1.0
39608,2021-08-24,LA,1.0
45593,2021-08-25,LA,3.0
43399,2021-08-26,LA,3.0
45977,2021-08-27,LA,2.0
40017,2021-08-28,LA,0.0
37643,2021-08-29,LA,2.0
37029,2021-08-30,LA,0.0
37465,2021-08-31,LA,2.0
43836,2021-09-01,LA,0.0
38329,2021-09-02,LA,1.0
39883,2021-09-03,LA,1.0
46050,2021-09-04,LA,0.0
46842,2021-09-05,LA,0.0
43457,2021-09-06,LA,0.0
37388,2021-09-07,LA,0.0
36338,2021-09-08,LA,0.0
35972,2021-09-09,LA,0.0
