,date,state,previous_day_admission_influenza_confirmed
29234,2020-03-27,MA,
23316,2020-03-28,MA,
31884,2020-03-29,MA,
24195,2020-03-30,MA,
31192,2020-03-31,MA,
34054,2020-04-01,MA,
33168,2020-04-02,MA,
31330,2020-04-03,MA,
24486,2020-04-04,MA,
28510,2020-04-05,MA,
27529,2020-04-06,MA,
25043,2020-04-07,MA,
29733,2020-04-08,MA,
29257,2020-04-09,MA,
30855,2020-04-10,MA,
28335,2020-04-11,MA,
30207,2020-04-12,MA,
27565,2020-04-13,MA,
32204,2020-04-14,MA,
27984,2020-04-15,MA,
24291,2020-04-16,MA,
33323,2020-04-17,MA,
23535,2020-04-18,MA,
29629,2020-04-19,MA,
28396,2020-04-20,MA,
33008,2020-04-21,MA,
29131,2020-04-22,MA,
21165,2020-04-23,MA,
13529,2020-04-24,MA,
21213,2020-04-25,MA,
22657,2020-04-26,MA,
22103,2020-04-27,MA,
16062,2020-04-28,MA,
15578,2020-04-29,MA,
21429,2020-04-30,MA,
18135,2020-05-01,MA,
22423,2020-05-02,MA,
16053,2020-05-03,MA,
20746,2020-05-04,MA,
22586,2020-05-05,MA,
22263,2020-05-06,MA,
20126,2020-05-07,MA,
21851,2020-05-08,MA,
19912,2020-05-09,MA,
17037,2020-05-10,MA,
14244,2020-05-11,MA,
19740,2020-05-12,MA,
19249,2020-05-13,MA,
20196,2020-05-14,MA,
16493,2020-05-15,MA,
18965,2020-05-16,MA,
16327,2020-05-17,MA,
19048,2020-05-18,MA,
15829,2020-05-19,MA,
17561,2020-05-20,MA,
18578,2020-05-21,MA,
15978,2020-05-22,MA,
20574,2020-05-23,MA,
15861,2020-05-24,MA,
17994,2020-05-25,MA,
19093,2020-05-26,MA,
20621,2020-05-27,MA,
20376,2020-05-28,MA,
18128,2020-05-29,MA,
14032,2020-05-30,MA,
17849,2020-05-31,MA,
18706,2020-06-01,MA,
17041,2020-06-02,MA,
15232,2020-06-03,MA,
15129,2020-06-04,MA,
15320,2020-06-05,MA,
16650,2020-06-06,MA,
15025,2020-06-07,MA,
20861,2020-06-08,MA,
17941,2020-06-09,MA,
22472,2020-06-10,MA,
16751,2020-06-11,MA,
13787,2020-06-12,MA,
18806,2020-06-13,MA,
14542,2020-06-14,MA,
14864,2020-06-15,MA,
14794,2020-06-16,MA,
22954,2020-06-17,MA,
22433,2020-06-18,MA,
22108,2020-06-19,MA,
13646,2020-06-20,MA,
17857,2020-06-21,MA,
19865,2020-06-22,MA,
19836,2020-06-23,MA,
13882,2020-06-24,MA,
20820,2020-06-25,MA,
14877,2020-06-26,MA,
17230,2020-06-27,MA,
22399,2020-06-28,MA,
21012,2020-06-29,MA,
19382,2020-06-30,MA,
22179,2020-07-01,MA,
18925,2020-07-02,MA,
19551,2020-07-03,MA,
