,date,state,previous_day_admission_influenza_confirmed
27105,2020-01-02,NV,1.0
27585,2020-01-03,NV,1.0
23381,2020-01-04,NV,1.0
32579,2020-01-05,NV,1.0
29864,2020-01-06,NV,1.0
25085,2020-01-24,NV,
29174,2020-01-25,NV,
27361,2020-01-26,NV,
25812,2020-01-27,NV,
30131,2020-01-28,NV,
33497,2020-01-29,NV,
29278,2020-01-30,NV,
30697,2020-01-31,NV,
28401,2020-02-01,NV,
33296,2020-02-02,NV,
25854,2020-02-03,NV,
28452,2020-02-04,NV,
33686,2020-02-05,NV,
27134,2020-02-06,NV,
34041,2020-02-07,NV,
29773,2020-02-08,NV,
32092,2020-02-09,NV,
28447,2020-02-10,NV,
30828,2020-02-11,NV,
29358,2020-02-12,NV,
31927,2020-02-13,NV,
27894,2020-02-14,NV,
29170,2020-02-15,NV,
33097,2020-02-16,NV,
27547,2020-02-17,NV,
26913,2020-02-18,NV,
25417,2020-02-19,NV,
33542,2020-02-20,NV,
30703,2020-02-21,NV,
28146,2020-02-22,NV,
28884,2020-02-23,NV,
29624,2020-02-24,NV,
23536,2020-02-25,NV,
24625,2020-02-26,NV,
31472,2020-02-27,NV,
27982,2020-02-28,NV,
32582,2020-02-29,NV,
34681,2020-03-01,NV,
34556,2020-03-02,NV,
24582,2020-03-03,NV,
26329,2020-03-04,NV,
24715,2020-03-05,NV,
28788,2020-03-06,NV,
31150,2020-03-07,NV,
29433,2020-03-08,NV,
24143,2020-03-09,NV,
29685,2020-03-10,NV,
27156,2020-03-11,NV,
34526,2020-03-12,NV,
24064,2020-03-13,NV,
24978,2020-03-14,NV,
30904,2020-03-15,NV,
24613,2020-03-16,NV,
24875,2020-03-17,NV,
25278,2020-03-18,NV,
34613,2020-03-19,NV,
26530,2020-03-20,NV,
33418,2020-03-21,NV,
23398,2020-03-22,NV,
29942,2020-03-23,NV,
23869,2020-03-24,NV,
24008,2020-03-25,NV,
25491,2020-03-26,NV,
27209,2020-03-27,NV,
24555,2020-03-28,NV,
34295,2020-03-29,NV,
25122,2020-03-30,NV,
27100,2020-03-31,NV,
27286,2020-04-01,NV,
26553,2020-04-02,NV,
27920,2020-04-03,NV,
34025,2020-04-04,NV,
34492,2020-04-05,NV,
30654,2020-04-06,NV,
29799,2020-04-07,NV,
26587,2020-04-08,NV,
27420,2020-04-09,NV,
29729,2020-04-10,NV,
24890,2020-04-11,NV,
26871,2020-04-12,NV,
28777,2020-04-13,NV,
24396,2020-04-14,NV,
26669,2020-04-15,NV,
34482,2020-04-16,NV,
24548,2020-04-17,NV,
26194,2020-04-18,NV,
33787,2020-04-19,NV,
24113,2020-04-20,NV,
25939,2020-04-21,NV,
33459,2020-04-22,NV,
22698,2020-04-23,NV,
22841,2020-04-24,NV,
20263,2020-04-25,NV,
19545,2020-04-26,NV,
18519,2020-04-27,NV,
22156,2020-04-28,NV,
17142,2020-04-29,NV,
15038,2020-04-30,NV,
16849,2020-05-01,NV,
18730,2020-05-02,NV,
18067,2020-05-03,NV,
21665,2020-05-04,NV,
14372,2020-05-05,NV,
21590,2020-05-06,NV,
18775,2020-05-07,NV,
17982,2020-05-08,NV,
13925,2020-05-09,NV,
13301,2020-05-10,NV,
21390,2020-05-11,NV,
18400,2020-05-12,NV,
15260,2020-05-13,NV,
14680,2020-05-14,NV,
14349,2020-05-15,NV,
20435,2020-05-16,NV,
18037,2020-05-17,NV,
20308,2020-05-18,NV,
14692,2020-05-19,NV,
18553,2020-05-20,NV,
22834,2020-05-21,NV,
18248,2020-05-22,NV,
17389,2020-05-23,NV,
14837,2020-05-24,NV,
21606,2020-05-25,NV,
13458,2020-05-26,NV,
17316,2020-05-27,NV,
17168,2020-05-28,NV,
18433,2020-05-29,NV,
20662,2020-05-30,NV,
15334,2020-05-31,NV,
15022,2020-06-01,NV,
21704,2020-06-02,NV,
15908,2020-06-03,NV,
17262,2020-06-04,NV,
18126,2020-06-05,NV,
21628,2020-06-06,NV,
19675,2020-06-07,NV,
18916,2020-06-08,NV,
14659,2020-06-09,NV,
21066,2020-06-10,NV,
17052,2020-06-11,NV,
18185,2020-06-12,NV,
16655,2020-06-13,NV,
16581,2020-06-14,NV,
18396,2020-06-15,NV,
15708,2020-06-16,NV,
19932,2020-06-17,NV,
14250,2020-06-18,NV,
14775,2020-06-19,NV,
16944,2020-06-20,NV,
14850,2020-06-21,NV,
16383,2020-06-22,NV,
21687,2020-06-23,NV,
20787,2020-06-24,NV,
22112,2020-06-25,NV,
14181,2020-06-26,NV,
13601,2020-06-27,NV,
15265,2020-06-28,NV,
20353,2020-06-29,NV,
17082,2020-06-30,NV,
16813,2020-07-01,NV,
21480,2020-07-02,NV,
22600,2020-07-03,NV,
19195,2020-07-04,NV,
16419,2020-07-05,NV,
15497,2020-07-06,NV,
13590,2020-07-07,NV,
19225,2020-07-08,NV,
16997,2020-07-09,NV,
13598,2020-07-10,NV,
22935,2020-07-11,NV,
15080,2020-07-12,NV,
21906,2020-07-13,NV,
13297,2020-07-14,NV,
