,date,state,previous_day_admission_influenza_confirmed
25799,2020-03-27,DE,
32691,2020-03-28,DE,
26508,2020-03-29,DE,
24318,2020-03-30,DE,
28547,2020-03-31,DE,
27556,2020-04-01,DE,
30597,2020-04-02,DE,
34730,2020-04-03,DE,
23521,2020-04-04,DE,
26533,2020-04-05,DE,
30201,2020-04-06,DE,
25678,2020-04-07,DE,
27709,2020-04-08,DE,
30325,2020-04-09,DE,
27991,2020-04-10,DE,
30276,2020-04-11,DE,
28518,2020-04-12,DE,
27652,2020-04-13,DE,
26967,2020-04-14,DE,
29430,2020-04-15,DE,
26993,2020-04-16,DE,
23737,2020-04-17,DE,
30674,2020-04-18,DE,
23653,2020-04-19,DE,
26212,2020-04-20,DE,
28933,2020-04-21,DE,
32108,2020-04-22,DE,
13300,2020-04-23,DE,
22982,2020-04-24,DE,
13728,2020-04-25,DE,
22887,2020-04-26,DE,
22520,2020-04-27,DE,
22562,2020-04-28,DE,
17772,2020-04-29,DE,
15088,2020-04-30,DE,
22765,2020-05-01,DE,
17013,2020-05-02,DE,
17205,2020-05-03,DE,
14211,2020-05-04,DE,
19677,2020-05-05,DE,
22167,2020-05-06,DE,
22439,2020-05-07,DE,
13947,2020-05-08,DE,
14324,2020-05-09,DE,
19713,2020-05-10,DE,
17526,2020-05-11,DE,
14090,2020-05-12,DE,
14107,2020-05-13,DE,
18431,2020-05-14,DE,
18642,2020-05-15,DE,
16400,2020-05-16,DE,
19228,2020-05-17,DE,
13750,2020-05-18,DE,
18647,2020-05-19,DE,
17584,2020-05-20,DE,
15735,2020-05-21,DE,
18374,2020-05-22,DE,
13604,2020-05-23,DE,
20428,2020-05-24,DE,
18205,2020-05-25,DE,
17176,2020-05-26,DE,
17742,2020-05-27,DE,
18628,2020-05-28,DE,
20008,2020-05-29,DE,
15837,2020-05-30,DE,
14457,2020-05-31,DE,
13635,2020-06-01,DE,
21881,2020-06-02,DE,
16195,2020-06-03,DE,
13839,2020-06-04,DE,
14945,2020-06-05,DE,
19442,2020-06-06,DE,
18536,2020-06-07,DE,
13386,2020-06-08,DE,
13826,2020-06-09,DE,
17420,2020-06-10,DE,
15816,2020-06-11,DE,
15939,2020-06-12,DE,
13299,2020-06-13,DE,
20883,2020-06-14,DE,
13796,2020-06-15,DE,
18742,2020-06-16,DE,
14604,2020-06-17,DE,
21843,2020-06-18,DE,
13516,2020-06-19,DE,
23254,2020-06-20,DE,
20490,2020-06-21,DE,
17397,2020-06-22,DE,
18522,2020-06-23,DE,
21265,2020-06-24,DE,
23194,2020-06-25,DE,
18059,2020-06-26,DE,
15393,2020-06-27,DE,
16290,2020-06-28,DE,
22222,2020-06-29,DE,
18611,2020-06-30,DE,
14646,2020-07-01,DE,
22974,2020-07-02,DE,
20513,2020-07-03,DE,
20034,2020-07-04,DE,
14214,2020-07-05,DE,
13303,2020-07-06,DE,
16141,2020-07-07,DE,
18193,2020-07-08,DE,
22297,2020-07-09,DE,
21157,2020-07-10,DE,
13658,2020-07-11,DE,
20437,2020-07-12,DE,
