,Unnamed: 0,previous_day_admission_influenza_confirmed
1356,73290,3.0
1357,72575,2.0
1358,68496,2.0
1359,60613,5.0
1360,60713,5.0
1361,73518,7.0
1362,72513,1.0
1363,61588,3.0
1364,71233,4.0
1365,67363,2.0
1366,62633,2.0
1367,62117,6.0
1368,64555,6.0
1369,67233,10.0
1370,70181,6.0
1371,62963,16.0
1372,65584,8.0
1373,64116,8.0
1374,63328,8.0
1375,72438,7.0
1376,73444,5.0
1377,66068,9.0
1378,65752,7.0
1379,73168,7.0
1380,62662,5.0
1381,73242,6.0
1382,71610,4.0
1383,62658,4.0
1384,61349,8.0
1385,72971,5.0
1386,60804,4.0
1387,66396,3.0
1388,64727,4.0
1389,70368,7.0
1390,73568,6.0
1391,69732,4.0
1392,62442,7.0
1393,74181,1.0
1394,62265,3.0
1395,72210,3.0
1396,66935,5.0
1397,61955,3.0
1398,73632,3.0
1399,61442,0.0
1400,71160,6.0
1401,63735,8.0
1402,63524,4.0
1403,63597,2.0
1404,70871,1.0
1405,66788,4.0
1406,65818,5.0
1407,66007,2.0
1408,69524,7.0
1409,60858,3.0
1410,69216,2.0
1411,61278,5.0
1412,73362,5.0
1413,65221,5.0
1414,71205,3.0
1415,64676,2.0
1416,67039,3.0
1417,60894,12.0
1418,73407,5.0
1419,73702,8.0
1420,72293,4.0
1421,64044,2.0
1422,65122,2.0
1423,70920,2.0
1424,62195,4.0
1425,67854,4.0
1426,66879,3.0
1427,69091,3.0
1428,61325,1.0
1429,71915,7.0
1430,61224,5.0
1431,72035,4.0
1432,65249,4.0
1433,63419,6.0
1434,65586,7.0
1435,63201,5.0
1436,61372,2.0
