d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,d28
0.11375683109584,0.113415509498234,0.118992613514218,0.118242260045316,0.117810862872977,0.122742070660146,0.122202782789365,0.115976925580571,0.113188137736083,0.111819953569023,0.116167448774913,0.116584928497573,0.116977475474536,0.116256612896591,0.113471460203954,0.119015248929141,0.118902143414745,0.110686931650971,0.113111586345569,0.111093479991627,0.107630098163623,0.107660541915804,0.105089386039449,0.104029173160478,0.103495423904015,0.0997961654796611,0.104672026366934,0.106239305016741
0.11188177645354,0.116849433598463,0.117861515184551,0.116179210274331,0.118789774934137,0.120668802957004,0.121849604005958,0.122236386267866,0.122012879429193,0.119712035757724,0.117114618798801,0.114863484732844,0.112096381795782,0.111531561963042,0.107673105576633,0.115746433142882,0.118779519844387,0.113324055590346,0.111536273975773,0.109930735586172,0.11266966090306,0.111900654443299,0.112349559025142,0.111719625606904,0.111139631975379,0.115227277517974,0.113070551776534,0.117086372606044
0.110559319253837,0.113631457158631,0.114416816127791,0.115256557971597,0.116374905562714,0.114264113939642,0.113169855047683,0.110079598983066,0.1075455721085,0.109943555522773,0.112188919123567,0.112562025665546,0.115626698536592,0.121694289334567,0.117742403823976,0.108863315315288,0.112814280407504,0.110227411785527,0.108300463447998,0.112268322543195,0.11100694296715,0.107026256446368,0.108409462152079,0.108387106420874,0.108772511873048,0.110219899233838,0.108844772909008,0.110991231756707
0.114868280029961,0.116099852324157,0.119523163459144,0.119861336472322,0.117518907112327,0.120605923618772,0.122383023687425,0.122166147038914,0.120896922615198,0.116993628507822,0.120611294434309,0.116753006456964,0.123095639902909,0.125691326987374,0.121575566463995,0.115824638042518,0.11252956789725,0.113131236349045,0.111895590530127,0.110582667270257,0.107616992736336,0.108198277837553,0.106245891766634,0.101998400176192,0.102711320866289,0.107251463615886,0.105965970011201,0.108666629904861
0.110337532348567,0.111386921413606,0.11399548497797,0.115215687317827,0.115441645165697,0.11311347034732,0.110636842099674,0.108170141778435,0.109884627706608,0.107735751458041,0.107505945015094,0.108016536829617,0.115125949140335,0.112372602223451,0.11311795823871,0.113113120527317,0.109699527960493,0.109924917951203,0.114950207117711,0.115487771276257,0.114489903377153,0.11217241927155,0.105216823548561,0.109987438500894,0.105349037945412,0.108726014058457,0.115067067502399,0.108974581018982
0.117911975302805,0.116444614079199,0.111021940742806,0.107134035769102,0.103917097216215,0.104765032598642,0.102470488532541,0.107359376602348,0.115687840061894,0.110973550554734,0.114083097793578,0.116347698762052,0.116570868073661,0.112294776694216,0.111908867440628,0.111040340038812,0.113049690522559,0.111486529672958,0.114624525312105,0.112545320094353,0.115568394224771,0.110954065851822,0.10680603321808,0.118127364845278,0.114733457987852,0.114466071844241,0.115313218550613,0.112239520107082
0.117298370837512,0.118071697508999,0.1166598808717,0.116461888126194,0.115925082442057,0.122679550025264,0.118123169120016,0.11351348054652,0.113692946839765,0.11466120655055,0.115752603383199,0.113587789261488,0.109959015087565,0.114677823788057,0.112958816931805,0.109950300679817,0.109644977423072,0.109481307106072,0.11351318167418,0.113199723469769,0.115088826617232,0.112372014374601,0.112581157018623,0.110939766555257,0.110992122582651,0.107814944157416,0.104094469918148,0.111660362421468
0.1175763848402,0.112954899227138,0.111517758729984,0.108544933127413,0.117187649190151,0.120901553615629,0.11838079798201,0.119114192521088,0.116427934018508,0.114153376835733,0.111378936964881,0.109864681010258,0.115937059097782,0.114930065473919,0.114678260363902,0.114836172896343,0.118161957776478,0.114847829176385,0.110775717351477,0.116312055507881,0.113534000271068,0.110489219239871,0.106536461566264,0.103392605360162,0.103172003453176,0.106660043039356,0.110864182694644,0.112740386002523
0.114399540411605,0.114849386383429,0.112637895950435,0.11087994274259,0.11468176476844,0.111332314172452,0.118450243553984,0.1170602214339,0.116960145156742,0.113695510519998,0.11172716636215,0.107826186100331,0.108434661277695,0.110764116890515,0.112181670958752,0.109638313545592,0.107654359205721,0.107009383107845,0.112849569376555,0.108771713447008,0.108705691932417,0.115325030768118,0.113785052739983,0.108527196441477,0.10675671996518,0.108998439182071,0.107909884573477,0.106446629057497
0.114464108457564,0.114999200082058,0.120354749031571,0.118738866796543,0.121372852251547,0.121800973217371,0.119560976259445,0.113153987581777,0.111608881995909,0.110488836543091,0.111310014546186,0.115964351323332,0.122840301173154,0.125547287558827,0.121814284043028,0.113608826103609,0.111912132441617,0.112118929698733,0.114677978307208,0.116965569273197,0.117728098422515,0.111433723719566,0.11393202018683,0.111560350946703,0.111720915612154,0.111460831416517,0.112348007947964,0.111657398449622
0.110178579978518,0.113833477461253,0.11543017243875,0.114445467218785,0.11489831393045,0.115234892259544,0.115716893844192,0.12075000782493,0.118300592859348,0.117684309259474,0.1204955836095,0.122199073857043,0.123745451712137,0.119040698763625,0.124117991137395,0.121358854431359,0.125318937057315,0.117389125816834,0.115974004106342,0.118913625079346,0.114577934552643,0.111172358659714,0.107983827800757,0.105191750890458,0.104956987956216,0.107130139623303,0.101425109805732,0.103934111876382
0.119696038869783,0.125546253813115,0.127449206203433,0.126955477258365,0.118118242021441,0.115244766481996,0.113846884229866,0.116188718167148,0.115246217086192,0.110737625306802,0.116847381717857,0.118934155869426,0.118213488444651,0.120886323545222,0.11435071946707,0.115957590015877,0.113237648889098,0.115064631963411,0.113955366922594,0.115327189853965,0.118642288432771,0.116692395210788,0.118508336807939,0.112560318215475,0.109594119896981,0.114524598422322,0.114507984332137,0.106640470666576
0.111153149849193,0.111538588108368,0.115246047630995,0.114842664883796,0.116867123945918,0.119469857347741,0.123811818755712,0.121579765599458,0.119480544371326,0.112263080384867,0.112827098298161,0.111025520762941,0.108333595614403,0.10877229892355,0.112890917498906,0.10632674807838,0.106298070343326,0.107934349414686,0.105934713721844,0.108230498375603,0.110178498115178,0.110179458252043,0.102487712261231,0.112475685218651,0.111186630011776,0.112920781731891,0.112955435377673,0.115375947224732
0.118297306868292,0.116907798314678,0.11774550370858,0.113958976488017,0.116960050843173,0.114838143495509,0.122746363148876,0.115107631780594,0.113261681122883,0.116023007559362,0.117031846268707,0.114117687526552,0.110566650640402,0.111508536545711,0.111653327115601,0.106053623826835,0.107545011821323,0.10912062702273,0.11021507953724,0.107073496264738,0.109499110633683,0.114226879359575,0.114776560775456,0.109974837918753,0.108568546374783,0.109938842501321,0.107756906875804,0.101390978988374
0.118519040724952,0.115032649394674,0.113200924113281,0.118583078262701,0.115084440108357,0.117726540795896,0.112742856987669,0.111895445348163,0.112104794688633,0.1086919854767,0.107772054502537,0.108940700696811,0.112022194945868,0.10687768541909,0.107072845578423,0.11068493486512,0.109233262866926,0.110527321525859,0.112310972027252,0.112883607829475,0.11451715103379,0.113165277430106,0.11114988387965,0.102590817691763,0.104049978018087,0.106746074314787,0.109091905391727,0.107355043248951
0.121520321845452,0.120994912157903,0.119999805175236,0.123047675570777,0.118593059671509,0.116097412813274,0.123666196746888,0.121319093924101,0.124983846793839,0.117331072044028,0.115708999913918,0.116298360412564,0.116427266663274,0.112197028606822,0.112283571461962,0.108771065901546,0.111794358867431,0.115273962377949,0.107164909967587,0.112068527664023,0.107806159829278,0.109934728332818,0.112166907192135,0.111029626077543,0.108693988447308,0.109456585380839,0.110855732773837,0.113304843816468
0.108949397685321,0.105326442253075,0.112254831389661,0.116334464508238,0.117379314121021,0.119046533859623,0.120935458014708,0.110512179177357,0.114900569560931,0.112979353495353,0.113798555789786,0.112649879432475,0.115528764271031,0.113660402809883,0.115022648918926,0.113025802847517,0.109216627653208,0.113693328309159,0.11554119986184,0.1201674547964,0.118089131726924,0.119994015911715,0.124269615418475,0.119817199479234,0.113028326973978,0.11143441207198,0.110258850724939,0.110485681863502
0.121293749178352,0.11877191947021,0.119143843145631,0.11736586140027,0.11678792086794,0.117262376173129,0.120951534849596,0.11964831563771,0.120585485528861,0.121459453271561,0.122522347492532,0.118261655295918,0.122363648177286,0.118667552834205,0.116754874926378,0.120270607494639,0.122534114756391,0.116203914296434,0.112168306033021,0.107566933907759,0.1089383423617,0.109871436385296,0.111163808693567,0.112698974428537,0.11008056202504,0.106825614117809,0.110725305400642,0.112775255912319
0.110686434102219,0.111524774876992,0.109529830377435,0.104291077206786,0.107242066361085,0.108720503906783,0.109732156204312,0.111452372311217,0.114879406947044,0.115218657845332,0.112732470808072,0.110431053056159,0.110574577260803,0.112049207363783,0.108773986399324,0.10897759908545,0.112777667653362,0.112134869336149,0.109696022971719,0.109153590165699,0.113158001842935,0.114329777271942,0.117427454957381,0.116094937337477,0.115923157364652,0.112569461215254,0.113767753879357,0.111012490330839
0.110971233695434,0.112463131994764,0.119544241459772,0.121105861484858,0.123469760020872,0.122467872907026,0.118407530964348,0.116657939280702,0.115049586083781,0.113144133900076,0.115474684644163,0.110988042788598,0.114233274580411,0.116657626379378,0.111685721247376,0.113851253849765,0.121409295728773,0.117131432839526,0.118508326756971,0.114116942504858,0.11696630760623,0.116231266801419,0.120275728957654,0.112981501529639,0.112064646634524,0.109788143470344,0.109071597922467,0.107105398577037
0.112867383718928,0.115383810553536,0.111797585814027,0.117426972026526,0.112879701733966,0.113594479624187,0.115493606770819,0.117061206908661,0.115259132647924,0.115092530802817,0.117816964300118,0.111883712820463,0.109587555933625,0.111329154541261,0.110133673783592,0.115045115771208,0.116468690771834,0.115508377277597,0.109613164174094,0.110055737707077,0.109238575422132,0.109246042332343,0.105784822516337,0.108409369799941,0.105495119063444,0.105789238888012,0.10786958612361,0.105721482371235
